[01:15:29	]Nesh has connected.
[02:39:11	][IC] Mark Redfern: My final message: change the world.
[02:39:14	][IC] Rah-Vur'nal: Wanna pvp or something.
[02:39:19	][IC] Mark Redfern: No.
[02:39:20	]dudeperson (STEAM_0:0:10470765) has disconnected.
[02:39:22	][IC] Rah-Vur'nal: Pussy.
[02:39:37	][IC] Rah-Vur'nal: We need help!
[02:39:45	][IC] Rah-Vur'nal: That is all for now.
[02:39:52	][IC] Rah-Vur'nal: It is an honor.
[02:39:58	][IC] Rah-Vur'nal: By our honor.
[02:40:59	]Rah-Vur'nal used command '/ExitAct'.
[02:41:06	]Rah-Vur'nal used command '/EnterMeditation'.
[02:41:08	][IC] Rah-Vur'nal: Yes.
[02:43:10	][IC] Rah-Vur'nal: Accept the charge.
[02:43:16	][IC] Rah-Vur'nal: Accept energy.
[02:43:26	][IC] Rah-Vur'nal: As you wish.
[02:43:31	][IC] Rah-Vur'nal: Combine.
[02:43:39	][IC] Rah-Vur'nal: The Combine have other of my kin.
[02:44:02	][IC] Rah-Vur'nal: The Combine will pay in kind for their depravity.
[02:44:36	][IC] Rah-Vur'nal: We have lost all dear to us.
[02:44:48	][IC] Rah-Vur'nal: I am pleased to see at least you are unharmed.
[02:44:56	][IC] Rah-Vur'nal: Allow us to recharge your cells.
[02:45:04	][IC] Rah-Vur'nal: Almost vortal, this bound between you...
[02:45:13	][IC] Rah-Vur'nal: Attend, now and learn to shepherd antlions with this so-called bug-bait.
[02:45:25	][IC] Rah-Vur'nal: Attend, now and learn to shepherd antlions with this so-called bug-bait.
[02:45:29	]Rah-Vur'nal used command '/ActIdle'.
[02:45:37	][IC] Rah-Vur'nal: Antlion husbandry was once our ancestral practice.
[02:45:47	][IC] Rah-Vur'nal: Now, attend well. Apply pressure to your pheropod, to signal the antlions in your command to follow you.
[02:46:10	][IC] Rah-Vur'nal: That immense repellant device promises surcease from endless antlion attacks.
[02:46:19	][IC] Rah-Vur'nal: Headcrabs have had their way with both parties.
[02:46:25	][IC] Rah-Vur'nal: Communion of the vortessence, and that other: a deeper mystery. No deeper than the void itself.
[02:46:41	][IC] Rah-Vur'nal: Weeeeeeeeeeeeeeeeeeeeah-uh *Coughing*.
[02:46:56	]Rah-Vur'nal used command '/ExitAct'.
[02:47:14	]Rah-Vur'nal used command '/ActIdle'.
[02:47:56	][IC] Rah-Vur'nal: Calm Yourself.
[02:48:06	][IC] Rah-Vur'nal: Chaa... Kurr? Par'ah..
[02:48:22	][IC] Rah-Vur'nal: Churr! Galih churr alla gunn'!
[02:48:30	][IC] Rah-Vur'nal: Turr, lung gurr chalachurr gunn, gong lurr..
[02:48:56	][IC] Rah-Vur'nal: Chaa... Kurr? Par'ah..
[02:49:10	][Y] Rah-Vur'nal: Shaaaaa!
[02:49:14	][Y] Rah-Vur'nal: Dey'nahh?
[02:49:20	][Y] Rah-Vur'nal: Dey'nach? *Unintelligible*.
[02:49:26	][Y] Rah-Vur'nal: Shaa!
[02:49:34	]Rah-Vur'nal used command '/ExitAct'.
[02:50:13	]Rah-Vur'nal has gained level 2 in the Speed skill.
[02:51:22	]Rah-Vur'nal used command '/EnterMeditation'.
[02:51:58	]Nesh (STEAM_0:1:545569447) has disconnected.
[03:18:41	]ISpilledMyRamen has connected.
[03:19:54	]ISpilledMyRamen loaded the character 'Ulysses Nathius'
[03:19:59	]Ulysses Nathius is fully healed.
[03:20:10	]Ulysses Nathius ran 'Listen' on item 'Learn Japanese - Chapter 5 - An Audiobook' (#2021188)
[03:20:14	][JAP] Ulysses Nathius: FUCK ME
[03:21:18	]Ulysses Nathius ran 'Insert' on item 'Vending Machine Key' (#1997731)
[03:21:24	]Ulysses Nathius ran 'Consume' on item 'Breen's Water' (#2034681)
[03:21:24	]Ulysses Nathius has gained a 'Empty Breen's Water' #2046375.
[03:21:25	]Ulysses Nathius ran 'Consume' on item 'Breen's Water' (#2035037)
[03:21:25	]Ulysses Nathius has gained a 'Empty Breen's Water' #2046376.
[03:21:25	]Ulysses Nathius ran 'Consume' on item 'Breen's Water' (#2035038)
[03:21:25	]Ulysses Nathius has gained a 'Empty Breen's Water' #2046377.
[03:21:26	]Ulysses Nathius ran 'Consume' on item 'Breen's Water' (#2035036)
[03:21:26	]Ulysses Nathius has gained a 'Empty Breen's Water' #2046378.
[03:21:27	]Ulysses Nathius ran 'Consume' on item 'Breen's Water' (#2034664)
[03:21:27	]Ulysses Nathius has gained a 'Empty Breen's Water' #2046379.
[03:21:27	]Ulysses Nathius ran 'Consume' on item 'Breen's Water' (#2034680)
[03:21:27	]Ulysses Nathius has gained a 'Empty Breen's Water' #2046380.
[03:21:28	]Ulysses Nathius ran 'Consume' on item 'Breen's Water' (#2045242)
[03:21:28	]Ulysses Nathius has gained a 'Empty Breen's Water' #2046381.
[03:21:28	]Ulysses Nathius ran 'Consume' on item 'Breen's Water' (#2045894)
[03:21:28	]Ulysses Nathius has gained a 'Empty Breen's Water' #2046382.
[03:21:29	]Ulysses Nathius ran 'drop' on item 'Empty Breen's Water' (#2031401)
[03:21:30	]Ulysses Nathius ran 'Consume' on item 'Breen's Water' (#2034660)
[03:21:30	]Ulysses Nathius has gained a 'Empty Breen's Water' #2046383.
[03:21:31	]Ulysses Nathius ran 'Consume' on item 'Breen's Water' (#2033166)
[03:21:31	]Ulysses Nathius has gained a 'Empty Breen's Water' #2046384.
[03:21:32	]Ulysses Nathius ran 'Consume' on item 'Breen's Water' (#2035049)
[03:21:32	]Ulysses Nathius has gained a 'Empty Breen's Water' #2046385.
[03:21:32	]Ulysses Nathius ran 'Consume' on item 'Breen's Water' (#2032557)
[03:21:32	]Ulysses Nathius has gained a 'Empty Breen's Water' #2046386.
[03:21:33	]Ulysses Nathius ran 'Consume' on item 'Breen's Water' (#2032558)
[03:21:33	]Ulysses Nathius has gained a 'Empty Breen's Water' #2046387.
[03:21:33	]Ulysses Nathius ran 'Consume' on item 'Breen's Water' (#2032553)
[03:21:33	]Ulysses Nathius has gained a 'Empty Breen's Water' #2046388.
[03:21:37	]Ulysses Nathius ran 'take' on item 'Empty Breen's Water' (#2031401)
[03:21:37	]Ulysses Nathius has gained a 'Empty Breen's Water' #2031401.
[03:21:58	]ISpilledMyRamen (STEAM_0:0:426186854) has disconnected.
[03:30:21	]Nesh has connected.
[03:32:16	]Meme_Lord_Satan has connected.
[03:33:22	]Nesh loaded the character 'Rah-Vur'nal'
[03:33:54	]Rah-Vur'nal used command '/EnterMeditation'.
[03:37:25	]Meme_Lord_Satan (STEAM_0:0:460104247) has disconnected (timed out).
[03:41:13	]Meme_Lord_Satan has connected.
[03:43:06	]Rah-Vur'nal used command '/EnterMeditation'.
[03:46:27	]Meme_Lord_Satan created the character 'Juex'Lia'
[03:46:28	]Meme_Lord_Satan loaded the character 'Juex'Lia'
[03:47:54	][IC] Juex'Lia: Gong...
[03:47:56	][IC] Rah-Vur'nal: Gong...
[03:48:02	][IC] Rah-Vur'nal: Chaa... Kurr? Par'ah..
[03:48:05	]Rah-Vur'nal used command '/ActIdle'.
[03:48:08	][IC] Juex'Lia: Chaa... Kurr? Par'ah..
[03:48:12	]Juex'Lia used command '/ActIdle'.
[03:48:18	][IC] Juex'Lia: Churr! Galih churr alla gunn'!
[03:48:19	][IC] Rah-Vur'nal: Chur lung gong chella gurr...
[03:48:24	][IC] Juex'Lia: Turr, lung gurr chalachurr gunn, gong lurr..
[03:48:32	][IC] Rah-Vur'nal: Ah ghurrrr...
[03:48:40	][IC] Juex'Lia: Ahghurr.
[03:48:49	][IC] Juex'Lia: Ah ghurrrr...
[03:48:50	][IC] Rah-Vur'nal: . AGHGUR.
[03:48:53	][IC] Rah-Vur'nal: Ah ghurrrr...
[03:48:58	][IC] Rah-Vur'nal: Chaa... Kurr? Par'ah..
[03:49:00	][IC] Juex'Lia: Shaaaaa!
[03:49:02	]Juex'Lia used command '/ExitAct'.
[03:49:05	][IC] Rah-Vur'nal: Shaa!
[03:49:05	]Rah-Vur'nal used command '/ExitAct'.
[03:49:14	][IC] Rah-Vur'nal: The Combine will pay in kind for their depravity.
[03:49:20	]Juex'Lia used command '/EnterMeditation'.
[03:49:23	]Juex'Lia used command '/ActIdle'.
[03:49:28	][IC] Juex'Lia: Lurr...
[03:49:29	]Rah-Vur'nal used command '/EnterMeditation'.
[03:49:34	]Rah-Vur'nal used command '/ActIdle'.
[03:49:35	][IC] Rah-Vur'nal: Gong...
[03:49:42	][IC] Juex'Lia: Galla'lung...
[03:49:45	][IC] Rah-Vur'nal: Chaa... Kurr? Par'ah..
[03:50:04	][IC] Juex'Lia: Combine.
[03:50:09	][IC] Rah-Vur'nal: Taaar...
[03:50:13	][IC] Rah-Vur'nal: Lung.
[03:50:14	][IC] Juex'Lia: The Combine have other of my kin.
[03:50:19	]Rah-Vur'nal used command '/ExitAct'.
[03:50:20	][IC] Juex'Lia: The Combine, yes!
[03:50:27	][IC] Rah-Vur'nal: Cooking.
[03:50:28	]Juex'Lia used command '/EnterMeditation'.
[03:50:29	]Juex'Lia used command '/ExitAct'.
[03:50:30	]Juex'Lia used command '/ExitAct'.
[03:50:32	]Rah-Vur'nal used command '/EnterMeditation'.
[03:50:43	][IC] Rah-Vur'nal: Follow.
[03:50:52	][IC] Rah-Vur'nal: Allow me.
[03:51:00	][IC] Juex'Lia: Yes...
[03:51:31	][IC] Juex'Lia: Hm...
[03:51:37	][IC] Rah-Vur'nal: Gong...
[03:51:42	][IC] Rah-Vur'nal: Yes...
[03:51:47	][IC] Juex'Lia: Excellent!
[03:51:52	][IC] Rah-Vur'nal: Certainly.
[03:52:07	][IC] Rah-Vur'nal: Hm...
[03:52:24	][IC] Rah-Vur'nal: Yes.
[03:52:28	][IC] Juex'Lia: Enter...
[03:52:32	][IC] Rah-Vur'nal: Cooking.
[03:52:35	][IC] Juex'Lia: Ah, yes!
[03:52:47	][IC] Rah-Vur'nal: A human is needed!
[03:52:52	][IC] Juex'Lia: Agreed.
[03:53:03	][IC] Rah-Vur'nal: Oops.
[03:53:07	][IC] Juex'Lia: Excellent shooting!
[03:53:11	][IC] Rah-Vur'nal: Yes.
[03:53:15	][IC] Rah-Vur'nal: Caution!
[03:53:18	][IC] Juex'Lia: Where.
[03:53:42	][IC] Rah-Vur'nal: Caution!
[03:53:47	][Y] Rah-Vur'nal: Shaa!
[03:53:54	][VORT] Juex'Lia has damaged npc_combine_camera, dealing 73.5 with vortbeam
[03:53:57	][VORT] Juex'Lia has damaged npc_combine_camera, dealing 73.5 with vortbeam
[03:54:03	][IC] Juex'Lia: They come.
[03:54:08	][Y] Juex'Lia: For freedom!
[03:54:12	][Y] Rah-Vur'nal: Shaaaaa!
[03:54:15	][VORT] Juex'Lia has damaged npc_combine_camera, dealing 73.5 with vortbeam
[03:54:17	][VORT] Rah-Vur'nal has damaged npc_combine_camera, dealing 66.3 with vortbeam
[03:54:17	]Rah-Vur'nal has gained level 12 in the Vortessence skill.
[03:54:24	][VORT] Rah-Vur'nal has damaged npc_combine_camera, dealing 67.2 with vortbeam
[03:54:26	][VORT] Juex'Lia has damaged npc_combine_camera, dealing 73.5 with vortbeam
[03:54:27	][VORT] Rah-Vur'nal has damaged npc_combine_camera, dealing 67.2 with vortbeam
[03:54:33	][Y] Rah-Vur'nal: Dey'nach? *Unintelligible*.
[03:55:10	][OOC] Rah-Vur'nal: let me get on my cp
[03:55:15	][OOC] Juex'Lia: ok
[03:55:17	]Nesh loaded the character 'FA. Phelps'
[03:55:32	][IC] Juex'Lia: Onward!
[03:55:43	]FA. Phelps ran 'EquipUn' on item 'Combine Filter' (#1953483)
[03:55:46	]FA. Phelps ran 'drop' on item 'CP Mask' (#2046337)
[03:55:46	]FA. Phelps has lost a 'CP Mask' #2046337.
[03:55:48	]FA. Phelps ran 'take' on item 'CP Mask' (#2046337)
[03:55:48	]FA. Phelps has gained a 'CP Mask' #2046337.
[03:55:55	]FA. Phelps ran 'Equip' on item 'Combine Filter' (#1953483)
[03:56:33	][IC] FA. Phelps: <:: Haha. ::>
[03:56:46	][IC] Juex'Lia: Chaa... Kurr? Par'ah..
[03:56:50	][IC] FA. Phelps: <:: Move it! ::>
[03:57:03	][IC] FA. Phelps: <:: Watch it! ::>
[03:57:14	][VORT] Juex'Lia has damaged npc_combine_camera, dealing 73.5 with vortbeam
[03:57:14	]Juex'Lia has gained level 11 in the Vortessence skill.
[03:57:17	][VORT] Juex'Lia has damaged npc_combine_camera, dealing 74.4 with vortbeam
[03:57:18	][IC] FA. Phelps: <:: Augh! ::>
[03:57:22	][IC] Juex'Lia: To the void with you!
[03:58:01	][IC] FA. Phelps: <:: A phone. ::>
[03:58:02	][IC] FA. Phelps: <:: Haha. ::>
[03:58:18	][IC] FA. Phelps: <:: A radio. ::>
[03:58:27	][IC] Juex'Lia: What they doing up here.
[03:58:32	][IC] FA. Phelps: <:: Beats me. ::>
[03:59:11	][IC] Juex'Lia: Turr, lung gurr chalachurr gunn, gong lurr..
[03:59:27	][Y] Juex'Lia: Open!
[03:59:32	][IC] Juex'Lia: Hm...
[04:00:00	]FA. Phelps opened the 'Recieved Sector Updates' #95549 container.
[04:05:30	]Nesh has connected.
[04:08:08	]Nesh loaded the character 'Rah-Vur'nal'
[04:08:13	]Rah-Vur'nal is fully healed.
[04:08:38	][VORT] Rah-Vur'nal has damaged npc_combine_camera, dealing 67.2 with vortbeam
[04:09:28	]Rah-Vur'nal opened the 'Refrigerator' #96998 container.
[04:09:30	]Rah-Vur'nal closed the 'Refrigerator' #96998 container.
[04:10:23	]Rah-Vur'nal ran 'Write' on item 'WORKSHIFT TERMINAL' (#1953052)
[04:10:28	]Rah-Vur'nal ran 'Write' on item 'WORKSHIFT TERMINAL' (#1953052)
[04:11:00	]Rah-Vur'nal opened the 'Large Metal Desk' #94391 container.
[04:11:01	]Rah-Vur'nal closed the 'Large Metal Desk' #94391 container.
[04:11:02	]Rah-Vur'nal opened the 'Small Metal Desk' #94392 container.
[04:11:04	]Rah-Vur'nal closed the 'Small Metal Desk' #94392 container.
[04:12:12	]Nesh (STEAM_0:1:545569447) has disconnected.
[19:11:38	]Nesh has connected.
[19:12:54	]Nesh loaded the character 'FA. Phelps'
[19:12:59	]FA. Phelps is fully healed.
[19:13:06	]FA. Phelps opened the 'Recieved Sector Updates' #95549 container.
[19:13:09	]FA. Phelps ran 'Write' on item '[City 22] Retraction of Exports' (#1967108)
[19:13:46	]FA. Phelps ran 'Write' on item '[Industrial 24] Manpower Falling' (#1967127)
[19:14:08	]FA. Phelps ran 'Write' on item '[Sector Ten] Import Update' (#1967114)
[19:14:15	]FA. Phelps closed the 'Recieved Sector Updates' #95549 container.
[19:15:39	]FA. Phelps has lost a '8rnd 870-magazine' #2046354.
[19:15:39	]FA. Phelps has gained a '8rnd 870-magazine' #2046355.
[19:16:28	][IC] FA. Phelps: <:: Shit, shit. ::>
[19:16:33	][IC] FA. Phelps: <:: Shit, shit! ::>
[19:16:45	][IC] FA. Phelps: <:: Inject, yellow. Shit! ::>
[19:17:31	]FA. Phelps has gained a '8rnd 870-magazine' #2046354.
[19:17:31	]FA. Phelps has lost a '8rnd 870-magazine' #2046355.
[19:17:43	]FA. Phelps has gained a '8rnd 870-magazine' #2046355.
[19:17:43	]FA. Phelps has lost a '8rnd 870-magazine' #2046353.
[19:17:45	][IC] FA. Phelps: <:: Agh! ::>
[19:17:57	][IC] FA. Phelps: <:: Shit, shit! ::>
[19:18:36	]FA. Phelps has gained a '8rnd 870-magazine' #2046353.
[19:18:36	]FA. Phelps has lost a '8rnd 870-magazine' #2046352.
[19:18:44	]Nesh loaded the character 'Rah-Vur'nal'
[19:21:55	]Rah-Vur'nal has taken 7 damage from worldspawn.
[19:22:00	][VORT] Rah-Vur'nal has damaged npc_combine_camera, dealing 67.2 with vortbeam
[19:22:04	]Rah-Vur'nal has gained level 3 in the Speed skill.
[19:22:16	][IC] Rah-Vur'nal: Chaa... Kurr? Par'ah..
[19:22:25	][Y] Rah-Vur'nal: Shaaaaa!
[19:22:31	]Rah-Vur'nal has taken 34 damage from worldspawn.
[19:22:41	][IC] Rah-Vur'nal: Tar.
[19:22:51	][IC] Rah-Vur'nal: I will make the journey to seek the extract deep within the nest, in the sacred nectarium.
[19:22:59	][IC] Rah-Vur'nal: Yes.
[19:23:09	][ME] Rah-Vur'nal: pulls out their weapon, aiming it at their target. They take a deep breath before squeezing the trigger, letting out a vol
[19:23:14	][IC] Rah-Vur'nal: Our bonds are of nature, and require no gratitude.
[19:23:31	][IC] Rah-Vur'nal: Ah ghurrrr...
[19:23:33	][IC] Rah-Vur'nal: Ah, yes!
[19:23:36	][IC] Rah-Vur'nal: Ah...
[19:23:39	][IC] Rah-Vur'nal: Ah...
[19:23:46	][IC] Rah-Vur'nal: Where.
[19:23:52	][IC] Rah-Vur'nal: Attend, now and learn to shepherd antlions with this so-called bug-bait.
[19:24:03	]Rah-Vur'nal has taken 41 damage from worldspawn.
[19:24:42	][IC] Rah-Vur'nal: Caution!
[19:24:44	][IC] Rah-Vur'nal: Where.
[19:24:56	][IC] Rah-Vur'nal: Where. Antlions!
[19:25:01	]Rah-Vur'nal has taken 48 damage from worldspawn.
[19:25:20	]Rah-Vur'nal has taken 34 damage from worldspawn.
[19:25:23	]Rah-Vur'nal has gained level 13 in the Vortessence skill.
[19:25:59	]Rah-Vur'nal was knocked unconscious and is bleeding out.
[19:26:15	]Rah-Vur'nal was just killed due to: accepting their death
[19:27:09	]Rah-Vur'nal used command '/ActIdle'.
[19:27:13	]Rah-Vur'nal used command '/EnterMeditation'.
[19:39:24	]Rah-Vur'nal used command '/ExitAct'.
[19:39:32	]Rah-Vur'nal used command '/EnterMeditation'.
[19:39:36	][IC] Rah-Vur'nal: Where.
[19:39:41	][IC] Rah-Vur'nal: Where.
[19:39:45	]Nesh (STEAM_0:1:545569447) has disconnected.
[21:43:02	]Nesh has connected.
[21:45:23	]Nesh loaded the character 'FA. Phelps'
[21:45:52	]FA. Phelps ran 'EquipUn' on item 'Combine Filter' (#1953483)
[21:46:51	]FA. Phelps has changed FA. Phelps's bodygroups.
[21:47:05	]FA. Phelps has gained a '8rnd 870-magazine' #2046352.
[21:47:05	]FA. Phelps has lost a '8rnd 870-magazine' #2046355.
[21:48:16	]FA. Phelps has gained a '8rnd 870-magazine' #2046355.
[21:48:16	]FA. Phelps has lost a '8rnd 870-magazine' #2046352.
[21:48:45	]FA. Phelps has gained a '8rnd 870-magazine' #2046352.
[21:48:45	]FA. Phelps has lost a '8rnd 870-magazine' #2046355.
[21:48:55	][IC] FA. Phelps: <:: Inject, yellow. Shit! ::>
[21:49:05	]FA. Phelps ran 'combine' on item '8rnd 870-magazine' (#2046353)
[21:49:08	]FA. Phelps ran 'combine' on item '8rnd 870-magazine' (#2046352)
[21:49:10	]FA. Phelps ran 'combine' on item '8rnd 870-magazine' (#2046354)
[21:49:12	]FA. Phelps ran 'combine' on item '8rnd 870-magazine' (#2046354)
[21:50:24	]FA. Phelps has gained a '8rnd 870-magazine' #2046355.
[21:50:24	]FA. Phelps has lost a '8rnd 870-magazine' #2046354.
[21:50:29	]FA. Phelps ran 'combine' on item '8rnd 870-magazine' (#2046355)
[21:52:45	]FA. Phelps has lost a '20rnd FiveSeven-magazine' #2005807.
[21:52:45	]FA. Phelps has gained a '20rnd FiveSeven-magazine' #2005808.
[21:53:02	]FA. Phelps used command '/Doorkick'.
[21:53:14	]FA. Phelps used command '/Doorkick'.
[21:53:35	]FA. Phelps has gained a '8rnd 870-magazine' #2046354.
[21:53:35	]FA. Phelps has lost a '8rnd 870-magazine' #2046355.
[21:53:45	]FA. Phelps used command '/Radio 11-99 I FOUND DON LORENZO!'.
[21:53:54	]FA. Phelps has gained a '8rnd 870-magazine' #2046355.
[21:53:54	]FA. Phelps has lost a '8rnd 870-magazine' #2046353.
[21:53:59	]FA. Phelps used command '/SC TAC-3'.
[21:54:10	]FA. Phelps has gained a '8rnd 870-magazine' #2046353.
[21:54:10	]FA. Phelps has lost a '8rnd 870-magazine' #2046352.
[21:56:31	][IC] FA. Phelps: <:: 11-99; officer needs assistance! ::>
[21:56:38	][IC] FA. Phelps: <:: Move it! ::>
[21:56:51	][IC] FA. Phelps: <:: Inject, yellow. Shit! ::>
[21:57:22	]FA. Phelps has gained a '8rnd 870-magazine' #2046352.
[21:57:22	]FA. Phelps has lost a '8rnd 870-magazine' #2046354.
[21:58:03	]FA. Phelps has acquired his ration, gaining 0 credits, 0 wages and a civil_protection_ration ration.
[21:58:16	]FA. Phelps ran 'take' on item 'Civil Protection Ration' (#2046389)
[21:58:16	]FA. Phelps has gained a 'Civil Protection Ration' #2046389.
[21:58:20	]FA. Phelps ran 'Open' on item 'Civil Protection Ration' (#2046389)
[21:58:24	]FA. Phelps ran 'Open' on item 'Civil Protection Ration' (#2046389)
[21:58:25	]FA. Phelps ran 'Open' on item 'Civil Protection Ration' (#2046389)
[21:58:29	]FA. Phelps ran 'Open' on item 'Civil Protection Ration' (#2046389)
[21:58:31	]FA. Phelps ran 'Open' on item 'Civil Protection Ration' (#2046389)
[21:58:32	]FA. Phelps ran 'drop' on item 'Civil Protection Ration' (#2046389)
[21:58:34	]FA. Phelps ran 'drop' on item 'Civil Protection Ration' (#2046389)
[22:00:53	]FA. Phelps ran 'Write' on item 'XRAY, read.' (#1972249)
[22:01:04	]FA. Phelps ran 'Write' on item 'XRAY, read.' (#1972249)
[22:02:56	]FA. Phelps ran 'Open' on item 'Civil Protection Ration' (#2046389)
[22:02:58	]FA. Phelps ran 'drop' on item 'Civil Protection Ration' (#2046389)
[22:03:48	]FA. Phelps ran 'ViewAlt' on item 'Goodfella Cigars' (#1958026)
[22:04:46	]FA. Phelps opened the 'Bookcase' #94397 container.
[22:04:46	]FA. Phelps closed the 'Bookcase' #94397 container.
[22:04:47	]FA. Phelps opened the 'Bookcase' #94397 container.
[22:04:49	]FA. Phelps closed the 'Bookcase' #94397 container.
[22:04:51	]FA. Phelps opened the 'Bookcase' #94398 container.
[22:04:53	]FA. Phelps closed the 'Bookcase' #94398 container.
[22:04:56	]FA. Phelps opened the 'Bookcase' #94400 container.
[22:04:59	]FA. Phelps closed the 'Bookcase' #94400 container.
[22:06:00	]FA. Phelps has gained a '8rnd 870-magazine' #2046354.
[22:06:02	]FA. Phelps has gained a '8rnd 870-magazine' #2046352.
[22:06:04	]FA. Phelps has gained a '8rnd 870-magazine' #2046352.
[22:06:11	]FA. Phelps has gained a '8rnd 870-magazine' #2046354.
[22:06:13	]FA. Phelps ran 'combine' on item '8rnd 870-magazine' (#2046352)
[22:06:14	]FA. Phelps ran 'combine' on item '8rnd 870-magazine' (#2046355)
[22:06:22	]Nesh loaded the character 'Rah-Vur'nal'
[22:08:21	]Rah-Vur'nal opened the 'Refrigerator' #94359 container.
[22:08:23	]Rah-Vur'nal closed the 'Refrigerator' #94359 container.
[22:09:41	]Rah-Vur'nal opened the 'Large Metal Cabinet' #94496 container.
[22:09:48	]Rah-Vur'nal closed the 'Large Metal Cabinet' #94496 container.
[22:09:50	]Rah-Vur'nal opened the 'Large Metal Cabinet' #94496 container.
[22:10:01	]Rah-Vur'nal closed the 'Large Metal Cabinet' #94496 container.
[22:10:33	][VORT] Rah-Vur'nal has damaged npc_combine_camera, dealing 68.1 with vortbeam
[22:10:36	][VORT] Rah-Vur'nal has damaged npc_combine_camera, dealing 68.1 with vortbeam
[22:11:35	][IC] Rah-Vur'nal: Chaa... Kurr? Par'ah..
[22:17:30	]Rah-Vur'nal has gained level 4 in the Speed skill.
[22:17:42	]Rah-Vur'nal used command '/ActIdle'.
[22:17:46	]Rah-Vur'nal used command '/EnterMeditation'.
[22:20:06	][Y] Rah-Vur'nal: Shaaaaa!
[22:20:11	][Y] Rah-Vur'nal: Dey'nahh?
[22:20:15	][Y] Rah-Vur'nal: Dey'nach? *Unintelligible*.
[22:20:20	][Y] Rah-Vur'nal: Shaa!
[22:20:23	]Rah-Vur'nal used command '/ExitAct'.
[22:20:30	]Rah-Vur'nal used command '/EnterMeditation'.
[22:20:37	][Y] Rah-Vur'nal: Shaa!
[22:21:44	][Y] Rah-Vur'nal: Shaaaaa!
[22:22:10	][Y] Rah-Vur'nal: Shaa!
[22:23:08	][Y] Rah-Vur'nal: Shaaaaa!
[22:24:07	][IC] Rah-Vur'nal: Chaa... Kurr? Par'ah..
[22:24:16	][IC] Rah-Vur'nal: Allow me.
[22:25:01	][IC] Rah-Vur'nal: Certainly.
[22:25:07	][IC] Rah-Vur'nal: Ah...
[22:25:10	][IC] Rah-Vur'nal: Ah...
[22:25:14	][IC] Rah-Vur'nal: Agreed.
[22:25:15	][IC] Rah-Vur'nal: Agreed.
[22:25:21	][IC] Rah-Vur'nal: Gladly we accompany.
[22:25:32	][IC] Rah-Vur'nal: Now, attend well. Apply pressure to your pheropod, to signal the antlions in your command to follow you.
[22:25:42	][IC] Rah-Vur'nal: Atend.
[22:25:44	][IC] Rah-Vur'nal: Attend, now and learn to shepherd antlions with this so-called bug-bait.
[22:25:52	]Rah-Vur'nal used the 'Heavy Smuggler' smuggler.
[22:25:57	][IC] Rah-Vur'nal: Hm...
[22:26:09	][IC] Rah-Vur'nal: Allow us to recharge your cells.
[22:26:16	][IC] Rah-Vur'nal: All we have is yours.
[22:26:31	][IC] Rah-Vur'nal: Communion of the vortessence, and that other: a deeper mystery. No deeper than the void itself.
[22:26:40	][IC] Rah-Vur'nal: You bare some traits we thought inate to vortikind.
[22:26:53	][IC] Rah-Vur'nal: Where.
[22:26:55	][IC] Rah-Vur'nal: Assent.
[22:27:03	][Y] Rah-Vur'nal: Shaa!
[22:27:13	][ME] Rah-Vur'nal: pulls out their weapon, aiming it at their target. They take a deep breath before squeezing the trigger, letting out a vol
[22:27:35	][IC] Rah-Vur'nal: Hmm.
[22:27:37	][IC] Rah-Vur'nal: Hm...
[22:27:43	][Y] Rah-Vur'nal: Dey'nach? *Unintelligible*.
[22:27:52	][IC] Rah-Vur'nal: Chaa... Kurr? Par'ah..
[22:28:01	]Rah-Vur'nal has damaged npc_combine_camera, dealing 9.0003 with ix_hands
[22:28:02	]Rah-Vur'nal has damaged npc_combine_camera, dealing 9.0003 with ix_hands
[22:28:03	]Rah-Vur'nal has damaged npc_combine_camera, dealing 9.0003 with ix_hands
[22:28:04	]Rah-Vur'nal has damaged npc_combine_camera, dealing 9.0003 with ix_hands
[22:28:04	]Rah-Vur'nal has damaged npc_combine_camera, dealing 9.0003 with ix_hands
[22:28:05	]Rah-Vur'nal has damaged npc_combine_camera, dealing 9.0003 with ix_hands
[22:28:06	]Rah-Vur'nal has damaged npc_combine_camera, dealing 9.0003 with ix_hands
[22:28:07	]Rah-Vur'nal has damaged npc_combine_camera, dealing 9.0003 with ix_hands
[22:28:08	]Rah-Vur'nal has damaged npc_combine_camera, dealing 9.0003 with ix_hands
[22:28:09	]Rah-Vur'nal has damaged npc_combine_camera, dealing 9.0003 with ix_hands
[22:28:13	][VORT] Rah-Vur'nal has damaged npc_combine_camera, dealing 68.1 with vortbeam
[22:28:26	][IC] Rah-Vur'nal: Shaa!
[22:28:30	][IC] Rah-Vur'nal: Dey'nach? *Unintelligible*.
[22:28:46	][IC] Rah-Vur'nal: The Combine, yes!
[22:28:59	][IC] Rah-Vur'nal: We believe the opposite.
[22:30:24	]Rah-Vur'nal used command '/ToggleVortalVision'.
[22:30:39	]Rah-Vur'nal used command '/ToggleVortalSensing'.
[22:30:45	]Rah-Vur'nal used command '/ToggleVortalVision'.
[22:33:10	][Y] Rah-Vur'nal: Chaa... Kurr? Par'ah..
[22:33:24	][IC] Rah-Vur'nal: The guardian...
[22:33:39	]Nesh loaded the character 'FA. Phelps'
[22:35:16	]Nesh loaded the character 'Rah-Vur'nal'
