[15:13:39	]Marco has connected.
[20:40:19	]marco the mentroll has performed the 'Harvest Plant' action, gaining 250 experience in cooking.
[20:40:19	]marco the mentroll has gained a 'Xen Herb' #3111476.
[20:40:19	]marco the mentroll has gained a 'Xen Herb' #3111477.
[20:40:19	]marco the mentroll has gained a 'Xen Herb' #3111478.
[20:40:19	]marco the mentroll has gained a 'Xen Herb' #3111479.
[20:40:19	]marco the mentroll has gained a 'Xen Herb' #3111480.
[20:40:19	]marco the mentroll has gained a 'Xen Herb' #3111481.
[20:40:19	]marco the mentroll has gained a 'Xen Herbs Seeds' #3111482.
[20:41:01	]marco the mentroll has fired a toolgun with the name: sh_textadd
[20:41:24	]marco the mentroll has fired a toolgun with the name: sh_textadd
[20:41:27	]marco the mentroll has removed their last 3D text.
[20:41:34	]marco the mentroll has fired a toolgun with the name: sh_textadd
[20:41:45	]marco the mentroll has fired a toolgun with the name: sh_textadd
[20:42:20	]marco the mentroll ran 'Equip' on item 'Suitcase' (#3111382)
[20:42:22	]marco the mentroll ran 'Water' on item 'Advanced Fertilizer' (#3111410)
[20:42:27	]marco the mentroll ran 'EquipUn' on item 'Suitcase' (#3111382)
[20:42:30	]marco the mentroll ran 'drop' on item 'Pickaxe' (#3111458)
[20:42:44	]marco the mentroll ran 'drop' on item 'Xen Berries Seeds' (#3111475)
[20:43:48	]marco the mentroll used command '/CharGiveItem ^ Vodka 1'.
[20:43:48	]marco the mentroll has gained a 'Vodka' #3111483.
[20:44:01	]marco the mentroll has spawned a tool_chembench.
[20:44:02	]marco the mentroll ran 'Use' on item 'Chemistry Workbench' (#3111484)
[20:44:07	]marco the mentroll has gained a 'Xen Potion' #3111485.
[20:44:17	]marco the mentroll ran 'Consume' on item 'Xen Potion' (#3111485)
[20:44:25	]marco the mentroll used command '/ToggleRaise'.
[20:44:27	][IC] marco the mentroll: Galunga.
[20:44:33	]marco the mentroll used command '/ToggleRaise'.
[20:44:40	]marco the mentroll used command '/CharGiveFlag ^ q'.
[20:44:57	]marco the mentroll has taken 4 damage from entityflame.
[20:44:57	]marco the mentroll has taken 2 damage from point_hurt.
[20:44:57	]marco the mentroll has taken 2 damage from point_hurt.
[20:44:57	]marco the mentroll has taken 2 damage from point_hurt.
[20:44:57	]marco the mentroll has taken 4 damage from entityflame.
[20:44:57	]marco the mentroll has taken 1 damage from point_hurt.
[20:44:57	]marco the mentroll has taken 2 damage from point_hurt.
[20:44:57	]marco the mentroll has taken 1 damage from point_hurt.
[20:44:57	]marco the mentroll has taken 4 damage from entityflame.
[20:44:57	]marco the mentroll has taken 2 damage from point_hurt.
[20:44:57	]marco the mentroll has taken 1 damage from point_hurt.
[20:44:58	]marco the mentroll has taken 2 damage from point_hurt.
[20:44:58	]marco the mentroll has taken 4 damage from entityflame.
[20:44:58	]marco the mentroll has taken 0 damage from point_hurt.
[20:44:58	]marco the mentroll has taken 2 damage from point_hurt.
[20:44:58	]marco the mentroll has taken 1 damage from point_hurt.
[20:44:58	]marco the mentroll has taken 0 damage from point_hurt.
[20:44:58	]marco the mentroll has taken 2 damage from point_hurt.
[20:44:58	]marco the mentroll has taken 1 damage from point_hurt.
[20:44:58	]marco the mentroll has taken 4 damage from entityflame.
[20:44:58	]marco the mentroll has taken 0 damage from point_hurt.
[20:44:58	]marco the mentroll has taken 0 damage from point_hurt.
[20:44:58	]marco the mentroll has taken 4 damage from entityflame.
[20:44:58	]marco the mentroll has taken 0 damage from point_hurt.
[20:44:58	]marco the mentroll has taken 4 damage from entityflame.
[20:44:58	]marco the mentroll has taken 4 damage from entityflame.
[20:44:59	]marco the mentroll has taken 4 damage from entityflame.
[20:44:59	]marco the mentroll has taken 4 damage from entityflame.
[20:44:59	]marco the mentroll has taken 4 damage from entityflame.
[20:44:59	]marco the mentroll has taken 4 damage from entityflame.
[20:44:59	]marco the mentroll has taken 4 damage from entityflame.
[20:45:00	]marco the mentroll has taken 4 damage from entityflame.
[20:45:00	]marco the mentroll has taken 2 damage from entityflame.
[20:45:00	]marco the mentroll has taken 4 damage from entityflame.
[20:45:00	]marco the mentroll has taken 4 damage from entityflame.
[20:45:00	]marco the mentroll has taken 4 damage from entityflame.
[20:45:01	]marco the mentroll has taken 4 damage from entityflame.
[20:45:01	]marco the mentroll has taken 4 damage from entityflame.
[20:45:01	]marco the mentroll has taken 2 damage from entityflame.
[20:45:01	]marco the mentroll has taken 4 damage from entityflame.
[20:45:01	]marco the mentroll has taken 4 damage from entityflame.
[20:45:02	]marco the mentroll has taken 4 damage from entityflame.
[20:45:02	]marco the mentroll has taken 4 damage from entityflame.
[20:45:02	]marco the mentroll has taken 4 damage from entityflame.
[20:45:02	]marco the mentroll has taken 4 damage from entityflame.
[20:45:02	]marco the mentroll has taken 4 damage from entityflame.
[20:45:03	]marco the mentroll has taken 4 damage from entityflame.
[20:45:05	]marco the mentroll has taken 0 damage from point_hurt.
[20:45:07	]marco the mentroll has taken 0 damage from point_hurt.
[20:45:07	]marco the mentroll has taken 0 damage from point_hurt.
[20:45:07	]marco the mentroll has taken 1 damage from point_hurt.
[20:45:08	]marco the mentroll has taken 4 damage from entityflame.
[20:45:08	]marco the mentroll has taken 4 damage from entityflame.
[20:45:08	]marco the mentroll has taken 4 damage from entityflame.
[20:45:08	]marco the mentroll has taken 0 damage from point_hurt.
[20:45:08	]marco the mentroll has taken 4 damage from entityflame.
[20:45:08	]marco the mentroll has taken 0 damage from point_hurt.
[20:45:08	]marco the mentroll has taken 4 damage from entityflame.
[20:45:08	]marco the mentroll has taken 1 damage from point_hurt.
[20:45:09	]marco the mentroll has taken 1 damage from point_hurt.
[20:45:09	]marco the mentroll has taken 1 damage from point_hurt.
[20:45:09	]marco the mentroll has taken 4 damage from entityflame.
[20:45:09	]marco the mentroll has taken 2 damage from point_hurt.
[20:45:09	]marco the mentroll has taken 2 damage from point_hurt.
[20:45:09	]marco the mentroll has taken 2 damage from point_hurt.
[20:45:09	]marco the mentroll has taken 3 damage from point_hurt.
[20:45:09	]marco the mentroll has taken 4 damage from entityflame.
[20:45:09	]marco the mentroll has taken 2 damage from point_hurt.
[20:45:09	]marco the mentroll has taken 3 damage from point_hurt.
[20:45:09	]marco the mentroll has taken 1 damage from point_hurt.
[20:45:09	]marco the mentroll has taken 2 damage from point_hurt.
[20:45:09	]marco the mentroll has taken 3 damage from point_hurt.
[20:45:09	]marco the mentroll has taken 1 damage from point_hurt.
[20:45:09	]marco the mentroll has taken 4 damage from entityflame.
[20:45:09	]marco the mentroll has taken 2 damage from point_hurt.
[20:45:09	]marco the mentroll has taken 2 damage from point_hurt.
[20:45:09	]marco the mentroll has taken 1 damage from point_hurt.
[20:45:09	]marco the mentroll has taken 2 damage from point_hurt.
[20:45:09	]marco the mentroll has taken 2 damage from point_hurt.
[20:45:09	]marco the mentroll has taken 1 damage from point_hurt.
[20:45:09	]marco the mentroll has taken 4 damage from entityflame.
[20:45:09	]marco the mentroll has taken 2 damage from point_hurt.
[20:45:09	]marco the mentroll has taken 2 damage from point_hurt.
[20:45:09	]marco the mentroll has taken 1 damage from point_hurt.
[20:45:09	]marco the mentroll has taken 2 damage from point_hurt.
[20:45:09	]marco the mentroll has taken 2 damage from point_hurt.
[20:45:09	]marco the mentroll has taken 0 damage from point_hurt.
[20:45:09	]marco the mentroll has taken 4 damage from entityflame.
[20:45:09	]marco the mentroll has taken 2 damage from point_hurt.
[20:45:09	]marco the mentroll has taken 2 damage from point_hurt.
[20:45:09	]marco the mentroll has taken 0 damage from point_hurt.
[20:45:10	]marco the mentroll has taken 2 damage from point_hurt.
[20:45:10	]marco the mentroll has taken 3 damage from point_hurt.
[20:45:10	]marco the mentroll has taken 1 damage from point_hurt.
[20:45:10	]marco the mentroll has taken 4 damage from entityflame.
[20:45:10	]marco the mentroll has taken 3 damage from point_hurt.
[20:45:10	]marco the mentroll has taken 3 damage from point_hurt.
[20:45:10	]marco the mentroll has taken 1 damage from point_hurt.
[20:45:10	]marco the mentroll has taken 3 damage from point_hurt.
[20:45:10	]marco the mentroll has taken 3 damage from point_hurt.
[20:45:10	]marco the mentroll has taken 1 damage from point_hurt.
[20:45:10	]marco the mentroll has taken 4 damage from entityflame.
[20:45:10	]marco the mentroll has taken 2 damage from point_hurt.
[20:45:10	]marco the mentroll has taken 3 damage from point_hurt.
[20:45:10	]marco the mentroll has taken 1 damage from point_hurt.
[20:45:10	]marco the mentroll has taken 2 damage from point_hurt.
[20:45:10	]marco the mentroll has taken 3 damage from point_hurt.
[20:45:10	]marco the mentroll has taken 1 damage from point_hurt.
[20:45:10	]marco the mentroll has taken 4 damage from entityflame.
[20:45:10	]marco the mentroll has taken 2 damage from point_hurt.
[20:45:10	]marco the mentroll has taken 1 damage from point_hurt.
[20:45:10	]marco the mentroll has taken 0 damage from point_hurt.
[20:45:10	]marco the mentroll has taken 4 damage from entityflame.
[20:45:10	]marco the mentroll has taken 3 damage from entityflame.
[20:45:11	]marco the mentroll has taken 4 damage from entityflame.
[20:45:11	]marco the mentroll has taken 4 damage from entityflame.
[20:45:11	]marco the mentroll has taken 4 damage from entityflame.
[20:45:11	]marco the mentroll has taken 4 damage from entityflame.
[20:45:11	]marco the mentroll has taken 4 damage from entityflame.
[20:45:12	]marco the mentroll has taken 4 damage from entityflame.
[20:45:12	]marco the mentroll has taken 4 damage from entityflame.
[20:45:12	]marco the mentroll has taken 4 damage from entityflame.
[20:45:12	]marco the mentroll was knocked unconscious and is bleeding out.
[20:45:19	]marco the mentroll used command '/CharStopBleedout ^'.
[20:45:24	]marco the mentroll is no longer unconscious from critical wounds.
[20:45:33	]marco the mentroll used command '/ToggleRaise'.
[20:45:46	]marco the mentroll used command '/ToggleRaise'.
[20:45:50	]marco the mentroll used command '/ToggleRaise'.
[20:45:53	]marco the mentroll used command '/ToggleRaise'.
[20:45:54	]marco the mentroll used command '/ToggleRaise'.
[20:46:09	]marco the mentroll used command '/ToggleRaise'.
[20:46:26	]marco the mentroll used command '/ToggleRaise'.
[20:46:36	]marco the mentroll used command '/ToggleRaise'.
[20:46:40	]marco the mentroll used command '/ToggleRaise'.
[20:47:00	]marco the mentroll used command '/EnterMeditation'.
[20:52:29	]marco the mentroll has gone afk.
[20:59:29	]marco the mentroll is no longer afk. Total time spent AFK: 715
[21:04:59	]marco the mentroll has gone afk.
[21:05:04	]marco the mentroll is no longer afk. Total time spent AFK: 300
[21:05:06	]marco the mentroll used command '/EnterMeditation'.
[21:11:34	]marco the mentroll has gone afk.
[21:11:54	]marco the mentroll is no longer afk. Total time spent AFK: 315
[21:16:54	]marco the mentroll has gone afk.
[21:37:39	]marco the mentroll is no longer afk. Total time spent AFK: 1540
[21:42:39	]marco the mentroll has gone afk.
[22:19:02	]marco the mentroll has spawned a 'NPC [532][npc_vj_hlr1a_ivan]'.
[22:19:04	]marco the mentroll is no longer afk. Total time spent AFK: 2480
[22:19:10	]marco the mentroll used command '/ToggleRaise'.
[22:19:18	]marco the mentroll has taken 4 damage from entityflame.
[22:19:18	]marco the mentroll has taken 2 damage from point_hurt.
[22:19:19	]marco the mentroll has taken 2 damage from point_hurt.
[22:19:19	]marco the mentroll has taken 2 damage from point_hurt.
[22:19:19	]marco the mentroll has taken 4 damage from entityflame.
[22:19:19	]marco the mentroll has taken 0 damage from point_hurt.
[22:19:19	]marco the mentroll has taken 0 damage from point_hurt.
[22:19:19	]marco the mentroll has taken 4 damage from entityflame.
[22:19:19	]marco the mentroll has taken 4 damage from entityflame.
[22:19:19	]marco the mentroll has taken 4 damage from entityflame.
[22:19:19	]marco the mentroll has taken 4 damage from entityflame.
[22:19:20	]marco the mentroll has taken 4 damage from entityflame.
[22:19:20	]marco the mentroll has taken 4 damage from entityflame.
[22:19:20	]marco the mentroll has taken 4 damage from entityflame.
[22:19:20	]marco the mentroll has taken 4 damage from entityflame.
[22:19:20	]marco the mentroll has taken 4 damage from entityflame.
[22:19:21	]marco the mentroll has taken 4 damage from entityflame.
[22:19:21	]marco the mentroll has taken 4 damage from entityflame.
[22:19:21	]marco the mentroll has taken 4 damage from entityflame.
[22:19:21	]marco the mentroll has taken 2 damage from point_hurt.
[22:19:21	]marco the mentroll has taken 2 damage from point_hurt.
[22:19:21	]marco the mentroll has taken 4 damage from entityflame.
[22:19:21	]marco the mentroll has taken 2 damage from point_hurt.
[22:19:21	]marco the mentroll has taken 2 damage from point_hurt.
[22:19:21	]marco the mentroll has taken 2 damage from point_hurt.
[22:19:21	]marco the mentroll has taken 4 damage from entityflame.
[22:19:22	]marco the mentroll has taken 1 damage from point_hurt.
[22:19:22	]marco the mentroll has taken 2 damage from point_hurt.
[22:19:22	]marco the mentroll has taken 1 damage from point_hurt.
[22:19:22	]marco the mentroll has taken 4 damage from entityflame.
[22:19:22	]marco the mentroll has taken 2 damage from point_hurt.
[22:19:22	]marco the mentroll has taken 1 damage from point_hurt.
[22:19:22	]marco the mentroll has taken 1 damage from point_hurt.
[22:19:22	]marco the mentroll has taken 4 damage from entityflame.
[22:19:22	]marco the mentroll has taken 1 damage from point_hurt.
[22:19:22	]marco the mentroll has taken 2 damage from point_hurt.
[22:19:22	]marco the mentroll has taken 2 damage from point_hurt.
[22:19:22	]marco the mentroll has taken 1 damage from point_hurt.
[22:19:22	]marco the mentroll has taken 1 damage from point_hurt.
[22:19:47	]marco the mentroll has taken 0 damage from point_hurt.
[22:19:47	]marco the mentroll has taken 10 damage from env_fire.
[22:19:47	]marco the mentroll has taken 4 damage from env_fire.
[22:20:02	]marco the mentroll has performed the 'Harvest Plant' action, gaining 250 experience in cooking.
[22:20:02	]marco the mentroll has gained a 'Watermelon' #3111486.
[22:20:02	]marco the mentroll has gained a 'Watermelon' #3111487.
[22:20:02	]marco the mentroll has gained a 'Watermelon' #3111488.
[22:20:02	]marco the mentroll has gained a 'Watermelon Seeds' #3111489.
[22:20:37	]marco the mentroll has spawned a 'NPC [265][npc_vj_hlrof_shockroach]'.
[22:20:38	]marco the mentroll has taken 10 damage from Shock Roach.
[22:20:51	]marco the mentroll has taken 10 damage from Shock Roach.
[22:20:57	]marco the mentroll has spawned a 'NPC [265][npc_vj_hlr1_kingpin]'.
[22:21:02	]marco the mentroll has taken 30 damage from Kingpin.
[22:21:09	]marco the mentroll has taken 30 damage from Kingpin.
[22:21:15	]marco the mentroll has taken 30 damage from Kingpin.
[22:25:02	]marco the mentroll has spawned a 'Entity [265][ix_fabricator]'.
[22:25:11	]marco the mentroll has spawned a combinebattery.
[22:25:28	]marco the mentroll has spawned a comp_resin.
[22:25:28	]marco the mentroll ran 'take' on item 'Resin' (#3111491)
[22:25:28	]marco the mentroll has gained a 'Resin' #3111491.
[22:25:40	]marco the mentroll has spawned a 'Entity [532][ix_batterycharger]'.
[22:25:47	]marco the mentroll ran 'drop' on item 'Resin' (#3111491)
[22:25:50	]marco the mentroll has spawned a comp_resin.
[22:26:00	]env_entity_dissolver destroyed a 'Resin' #3111492.
[22:26:03	]marco the mentroll has spawned a comp_condensed_resin.
[22:26:09	]env_entity_dissolver destroyed a 'Condensed Resin' #3111493.
[22:26:30	]marco the mentroll has spawned a comp_resin.
[22:26:31	]marco the mentroll has spawned a comp_resin.
[22:26:40	]env_entity_dissolver destroyed a 'Resin' #3111495.
[22:26:41	]marco the mentroll has spawned a comp_resin.
[22:26:43	]env_entity_dissolver destroyed a 'Resin' #3111494.
[22:26:44	]marco the mentroll has spawned a comp_resin.
[22:26:46	]env_entity_dissolver destroyed a 'Resin' #3111496.
[22:26:48	]marco the mentroll has spawned a comp_resin.
[22:26:49	]env_entity_dissolver destroyed a 'Resin' #3111497.
[22:26:52	]marco the mentroll has spawned a comp_resin.
[22:26:52	]env_entity_dissolver destroyed a 'Resin' #3111498.
[22:26:58	]env_entity_dissolver destroyed a 'Resin' #3111499.
[22:26:59	]marco the mentroll ran 'take' on item 'Combine Battery' (#3111490)
[22:26:59	]marco the mentroll has gained a 'Combine Battery' #3111490.
[22:27:01	]marco the mentroll ran 'drop' on item 'Combine Battery' (#3111490)
[22:27:02	]marco the mentroll ran 'SetFullCharge' on item 'Combine Battery' (#3111490)
[22:27:04	]marco the mentroll ran 'drop' on item 'Combine Battery' (#3111490)
[22:27:09	]marco the mentroll has spawned a combinebattery.
[22:29:13	]marco the mentroll has used a context menu option with the name: remove
[22:29:27	]marco the mentroll has used a context menu option with the name: remove
[22:34:34	]marco the mentroll has gone afk.
[22:35:24	]marco the mentroll is no longer afk. Total time spent AFK: 345
[22:40:24	]marco the mentroll has gone afk.
[23:16:19	]marco the mentroll is no longer afk. Total time spent AFK: 2450
[23:21:19	]marco the mentroll has gone afk.
[23:30:39	]marco the mentroll is no longer afk. Total time spent AFK: 855
[23:30:49	]marco the mentroll is fully healed.
[23:31:39	]marco the mentroll entered observer.
[23:31:40	]marco the mentroll entered observer.
[23:31:41	]marco the mentroll exited observer.
[23:31:42	]marco the mentroll has taken 11 damage from worldspawn.
[23:31:44	]marco the mentroll is fully healed.
[23:31:54	]marco the mentroll has hit marco the mentroll dealing 90 damage (CritChance was 0.00).
[23:31:54	]marco the mentroll has taken 90 damage from marco the mentroll.
[23:31:57	]marco the mentroll has hit marco the mentroll dealing 40 damage (CritChance was 0.00).
[23:31:57	]marco the mentroll has taken 40 damage from marco the mentroll.
[23:31:58	]marco the mentroll has hit marco the mentroll dealing 28 damage (CritChance was 0.00).
[23:31:58	]marco the mentroll has taken 28 damage from marco the mentroll.
[23:31:59	]marco the mentroll has hit marco the mentroll dealing 68 damage (CritChance was 0.00).
[23:31:59	]marco the mentroll has taken 68 damage from marco the mentroll.
[23:31:59	]marco the mentroll has hit marco the mentroll dealing 85 damage (CritChance was 0.00).
[23:31:59	]marco the mentroll has taken 85 damage from marco the mentroll.
[23:31:59	]marco the mentroll has hit marco the mentroll dealing 77 damage (CritChance was 0.00).
[23:31:59	]marco the mentroll has taken 77 damage from marco the mentroll.
[23:32:03	]marco the mentroll has hit marco the mentroll dealing 67 damage (CritChance was 0.00).
[23:32:03	]marco the mentroll has taken 67 damage from marco the mentroll.
[23:32:04	]marco the mentroll has hit marco the mentroll dealing 53 damage (CritChance was 0.00).
[23:32:04	]marco the mentroll has taken 53 damage from marco the mentroll.
[23:32:05	]marco the mentroll entered observer.
[23:32:09	]marco the mentroll is fully healed.
[23:32:12	]marco the mentroll entered observer.
[23:32:35	]Marco (STEAM_0:0:39958603) has disconnected.
