[02:08:59	]Nesh has connected.
[20:26:47	]Stephan McCrack ran 'combine' on item '30rnd MP-magazine' (#1657846)
[20:26:48	]Stephan McCrack ran 'combine' on item '30rnd MP-magazine' (#1657846)
[20:26:49	]Stephan McCrack ran 'combine' on item '30rnd MP-magazine' (#1657847)
[20:26:50	]Stephan McCrack ran 'combine' on item '30rnd MP-magazine' (#1657847)
[20:26:50	]S10/ORD.PAYBACK-85 used command '/ToggleRaise'.
[20:26:52	]Stephan McCrack has given himself a bullets_smg1.
[20:26:52	]Stephan McCrack has gained a 'Sub-machinegun Bullets' #1657897.
[20:26:53	]Stephan McCrack has given himself a bullets_smg1.
[20:26:53	]Stephan McCrack has gained a 'Sub-machinegun Bullets' #1657898.
[20:26:54	]Stephan McCrack has given himself a bullets_smg1.
[20:26:54	]Stephan McCrack has gained a 'Sub-machinegun Bullets' #1657899.
[20:26:55	]Stephan McCrack has given himself a bullets_smg1.
[20:26:55	]Stephan McCrack has gained a 'Sub-machinegun Bullets' #1657900.
[20:26:59	]Jenifer Maesroe ran SAM command 'armor' with arguments: 'jeni'
[20:27:04	]S10/ORD.PAYBACK-85 entered observer.
[20:27:05	]Stephan McCrack has given himself a bullets_smg1.
[20:27:05	]Stephan McCrack has gained a 'Sub-machinegun Bullets' #1657901.
[20:27:05	]Stephan McCrack has given himself a bullets_smg1.
[20:27:05	]Stephan McCrack has gained a 'Sub-machinegun Bullets' #1657902.
[20:27:06	]Stephan McCrack has given himself a bullets_smg1.
[20:27:06	]Stephan McCrack has gained a 'Sub-machinegun Bullets' #1657903.
[20:27:09	]Stephan McCrack ran 'combine' on item 'Sub-machinegun Bullets' (#1657895)
[20:27:12	]Stephan McCrack has given himself a bullets_smg1.
[20:27:12	]Stephan McCrack has gained a 'Sub-machinegun Bullets' #1657904.
[20:27:13	]Stephan McCrack has given himself a bullets_smg1.
[20:27:13	]Stephan McCrack has gained a 'Sub-machinegun Bullets' #1657905.
[20:27:14	]S10/ORD.PAYBACK-85 exited observer at their location.
[20:27:16	]S10/ORD.PAYBACK-85 entered observer.
[20:27:19	]Stephan McCrack ran SAM command 'hp' with arguments: 'CRACK' '100'
[20:27:21	]Stephan McCrack is fully healed.
[20:27:24	]Stephan McCrack ran SAM command 'armor' with arguments: 'CRACK' '75'
[20:27:26	]Stephan McCrack used command '/ToggleRaise'.
[20:27:28	]S10/ORD.PAYBACK-85 exited observer at their location.
[20:27:30	]S10/ORD.PAYBACK-85 ran 'drop' on item '30rnd Pulse-magazine' (#1655290)
[20:27:30	]S10/ORD.PAYBACK-85 has lost a '30rnd Pulse-magazine' #1655290.
[20:27:34	]S10/ORD.PAYBACK-85 has used a context menu option with the name: remove
[20:27:35	]Stephan McCrack entered observer.
[20:27:40	]S10/ORD.PAYBACK-85 has given himself a bullets_pulse.
[20:27:40	]S10/ORD.PAYBACK-85 has gained a 'Pulse Rifle Bullets' #1657906.
[20:27:40	]S10/ORD.PAYBACK-85 has given himself a bullets_pulse.
[20:27:40	]S10/ORD.PAYBACK-85 has gained a 'Pulse Rifle Bullets' #1657907.
[20:27:45	]S10/ORD.PAYBACK-85 has given himself a bullets_pulse.
[20:27:45	]S10/ORD.PAYBACK-85 has gained a 'Pulse Rifle Bullets' #1657908.
[20:27:47	][OOC] Jenifer Maesroe: Fucking M!NT moving us to another CHANNEL!
[20:27:49	]S10/ORD.PAYBACK-85 has given himself a frag_grenade.
[20:27:49	]S10/ORD.PAYBACK-85 has gained a 'Frag Grenade' #1657909.
[20:27:50	]S10/ORD.PAYBACK-85 has given himself a frag_grenade.
[20:27:50	]S10/ORD.PAYBACK-85 has gained a 'Frag Grenade' #1657910.
[20:27:56	][OOC] Jenifer Maesroe: I know about this shit already fml
[20:27:59	][OOC] S10/ORD.PAYBACK-85: is oke. gimme few
[20:27:59	]Stephan McCrack exited observer at their location.
[20:28:01	]Stephan McCrack entered observer.
[20:28:04	][OOC] S10/ORD.PAYBACK-85: but i'm ready lmao
[20:28:05	]Stephan McCrack exited observer at their location.
[20:28:06	]Stephan McCrack entered observer.
[20:28:07	]S10/ORD.PAYBACK-85 has used a context menu option with the name: remove
[20:28:08	]Stephan McCrack exited observer at their location.
[20:28:08	]S10/ORD.PAYBACK-85 has used a context menu option with the name: remove
[20:28:09	]S10/ORD.PAYBACK-85 entered observer.
[20:28:10	]Stephan McCrack entered observer.
[20:28:11	]S10/ORD.PAYBACK-85 used command '/ToggleRaise'.
[20:28:12	]Stephan McCrack exited observer at their location.
[20:28:12	]Stephan McCrack entered observer.
[20:28:13	]S10/ORD.PAYBACK-85 exited observer at their location.
[20:28:13	]Stephan McCrack exited observer at their location.
[20:28:14	]Stephan McCrack entered observer.
[20:28:16	]S10/ORD.PAYBACK-85 entered observer.
[20:28:17	]S10/ORD.PAYBACK-85 exited observer at their location.
[20:28:22	]S10/ORD.PAYBACK-85 entered observer.
[20:28:28	]Stephan McCrack exited observer at their location.
[20:28:29	]Stephan McCrack used command '/ToggleRaise'.
[20:28:35	][OOC] S10/ORD.PAYBACK-85: where do you want me
[20:28:38	][IC] Stephan McCrack: Ez 1v2.
[20:28:41	][OOC] Stephan McCrack: Travis
[20:28:43	]Stephan McCrack used command '/ToggleRaise'.
[20:28:45	]Jenifer Maesroe used command '/ToggleRaise'.
[20:29:10	]S10/ORD.PAYBACK-85 exited observer at their location.
[20:29:35	]S10/ORD.PAYBACK-85 ran 'Equip' on item 'Frag Grenade' (#1657910)
[20:29:42	]S10/ORD.PAYBACK-85 used command '/ToggleRaise'.
[20:29:58	]S10/ORD.PAYBACK-85 entered observer.
[20:29:59	]S10/ORD.PAYBACK-85 exited observer at their location.
[20:30:01	]S10/ORD.PAYBACK-85 entered observer.
[20:30:02	]S10/ORD.PAYBACK-85 exited observer at their location.
[20:30:17	]S10/ORD.PAYBACK-85 entered observer.
[20:30:19	]S10/ORD.PAYBACK-85 exited observer at their location.
[20:30:20	]S10/ORD.PAYBACK-85 entered observer.
[20:30:24	]S10/ORD.PAYBACK-85 exited observer at their location.
[20:30:31	][OOC] S10/ORD.PAYBACK-85: we will start at nexus again
[20:30:33	]S10/ORD.PAYBACK-85 ran SAM command 'bring' with arguments: 'walker'
[20:30:36	][OOC] Stephan McCrack: guh
[20:30:39	]Stephan McCrack has gained level 4 in the Speed skill.
[20:30:44	][OOC] Stephan McCrack: ready?
[20:30:49	][OOC] S10/ORD.PAYBACK-85: walker do be afk
[20:30:55	][OOC] Jenifer Maesroe: :l
[20:30:59	][OOC] Stephan McCrack: I mean, I'm 75 armour with an mp5
[20:31:02	]S10/ORD.PAYBACK-85 ran SAM command 'armor' with arguments: '^' '150'
[20:31:06	][OOC] Stephan McCrack: you'll be fine :)
[20:31:08	][OOC] S10/ORD.PAYBACK-85: is oke i can do 1v2
[20:31:13	][OOC] S10/ORD.PAYBACK-85: ready when you are
[20:31:13	][OOC] Jenifer Maesroe: sounds good
[20:31:16	][OOC] Stephan McCrack: ready
[20:31:20	][OOC] Jenifer Maesroe: go!
[20:31:20	][OOC] S10/ORD.PAYBACK-85: go then
[20:31:27	]S10/ORD.PAYBACK-85 used command '/ToggleRaise'.
[20:31:29	]S10/ORD.PAYBACK-85 used command '/ToggleRaise'.
[20:31:34	]Stephan McCrack has hit Walker dealing 6 damage (CritChance was 0.07).
[20:31:34	]Walker has taken 6 damage from Stephan McCrack.
[20:31:36	]Stephan McCrack has hit Walker dealing 6 damage (CritChance was 0.07).
[20:31:36	]Walker has taken 6 damage from Stephan McCrack.
[20:31:37	]Stephan McCrack has gained a '30rnd MP-magazine' #1657842.
[20:31:37	]Stephan McCrack has lost a '30rnd MP-magazine' #1657847.
[20:31:37	]S10/ORD.PAYBACK-85 used command '/ToggleRaise'.
[20:31:37	]Jenifer Maesroe has critically hit Walker dealing 19 damage (CritChance was 0.13).
[20:31:37	]Walker has taken 19 damage from Jenifer Maesroe.
[20:31:38	]Jenifer Maesroe has hit Walker dealing 12 damage (CritChance was 0.13).
[20:31:38	]Walker has taken 12 damage from Jenifer Maesroe.
[20:31:38	]Walker is fully healed.
[20:31:38	]Jenifer Maesroe has hit Walker dealing 0 damage (CritChance was 0.13).
[20:31:38	]Jenifer Maesroe has hit Walker dealing 0 damage (CritChance was 0.13).
[20:31:38	]Jenifer Maesroe has hit Walker dealing 0 damage (CritChance was 0.13).
[20:31:38	]Jenifer Maesroe has hit Walker dealing 12 damage (CritChance was 0.13).
[20:31:38	]Walker has taken 12 damage from Jenifer Maesroe.
[20:31:38	]Jenifer Maesroe has hit Walker dealing 12 damage (CritChance was 0.13).
[20:31:38	]Walker has taken 12 damage from Jenifer Maesroe.
[20:31:39	]Jenifer Maesroe has hit Walker dealing 0 damage (CritChance was 0.13).
[20:31:39	]Jenifer Maesroe has hit Walker dealing 12 damage (CritChance was 0.13).
[20:31:39	]Walker has taken 12 damage from Jenifer Maesroe.
[20:31:39	]Jenifer Maesroe has hit Walker dealing 12 damage (CritChance was 0.13).
[20:31:39	]Walker has taken 12 damage from Jenifer Maesroe.
[20:31:40	]Jenifer Maesroe has hit Walker dealing 0 damage (CritChance was 0.13).
[20:31:40	]Jenifer Maesroe has hit Walker dealing 12 damage (CritChance was 0.13).
[20:31:40	]Walker has taken 12 damage from Jenifer Maesroe.
[20:31:40	]Jenifer Maesroe has critically hit Walker dealing 19 damage (CritChance was 0.13).
[20:31:40	]Walker has taken 19 damage from Jenifer Maesroe.
[20:31:41	]Jenifer Maesroe has hit Walker dealing 0 damage (CritChance was 0.13).
[20:31:41	]Jenifer Maesroe has critically hit Walker dealing 0 damage (CritChance was 0.13).
[20:31:41	]Jenifer Maesroe has hit Walker dealing 12 damage (CritChance was 0.13).
[20:31:41	]Walker has taken 12 damage from Jenifer Maesroe.
[20:31:41	]S10/ORD.PAYBACK-85 used command '/ToggleRaise'.
[20:31:42	]Jenifer Maesroe has hit Walker dealing 12 damage (CritChance was 0.13).
[20:31:42	]Walker has taken 12 damage from Jenifer Maesroe.
[20:31:43	]S10/ORD.PAYBACK-85 used command '/ToggleRaise'.
[20:31:43	]Jenifer Maesroe has critically hit Walker dealing 19 damage (CritChance was 0.13).
[20:31:43	]Walker has taken 19 damage from Jenifer Maesroe.
[20:31:43	]Walker is fully healed.
[20:31:44	]Jenifer Maesroe has hit Walker dealing 0 damage (CritChance was 0.13).
[20:31:44	]Jenifer Maesroe has hit Walker dealing 12 damage (CritChance was 0.13).
[20:31:44	]Walker has taken 12 damage from Jenifer Maesroe.
[20:31:45	]Jenifer Maesroe has hit Walker dealing 0 damage (CritChance was 0.13).
[20:31:45	]Jenifer Maesroe has hit Walker dealing 12 damage (CritChance was 0.13).
[20:31:45	]Walker has taken 12 damage from Jenifer Maesroe.
[20:31:45	]Jenifer Maesroe has hit Walker dealing 12 damage (CritChance was 0.13).
[20:31:45	]Walker has taken 12 damage from Jenifer Maesroe.
[20:31:46	]S10/ORD.PAYBACK-85 used command '/ToggleRaise'.
[20:31:47	]Jenifer Maesroe has hit Walker dealing 0 damage (CritChance was 0.13).
[20:31:47	]Jenifer Maesroe has hit Walker dealing 0 damage (CritChance was 0.13).
[20:31:47	]Jenifer Maesroe has hit Walker dealing 12 damage (CritChance was 0.13).
[20:31:47	]Walker has taken 12 damage from Jenifer Maesroe.
[20:31:47	]Jenifer Maesroe has critically hit Walker dealing 0 damage (CritChance was 0.13).
[20:31:47	]Jenifer Maesroe has critically hit Walker dealing 19 damage (CritChance was 0.13).
[20:31:47	]Walker has taken 19 damage from Jenifer Maesroe.
[20:31:48	]Walker is fully healed.
[20:31:48	]Jenifer Maesroe has hit Walker dealing 0 damage (CritChance was 0.13).
[20:31:48	]Jenifer Maesroe has hit Walker dealing 0 damage (CritChance was 0.13).
[20:31:48	]Jenifer Maesroe has hit Walker dealing 12 damage (CritChance was 0.13).
[20:31:48	]Walker has taken 12 damage from Jenifer Maesroe.
[20:31:50	]Jenifer Maesroe has hit Walker dealing 12 damage (CritChance was 0.13).
[20:31:50	]Walker has taken 12 damage from Jenifer Maesroe.
[20:31:50	]Jenifer Maesroe has hit Walker dealing 0 damage (CritChance was 0.32).
[20:31:50	]Jenifer Maesroe has critically hit Walker dealing 0 damage (CritChance was 0.32).
[20:31:50	]Jenifer Maesroe has critically hit Walker dealing 19 damage (CritChance was 0.32).
[20:31:50	]Walker has taken 19 damage from Jenifer Maesroe.
[20:31:50	]Jenifer Maesroe has hit Walker dealing 12 damage (CritChance was 0.32).
[20:31:50	]Walker has taken 12 damage from Jenifer Maesroe.
[20:31:51	]Jenifer Maesroe has hit Walker dealing 0 damage (CritChance was 0.32).
[20:31:51	]Jenifer Maesroe has hit Walker dealing 12 damage (CritChance was 0.32).
[20:31:51	]Walker has taken 12 damage from Jenifer Maesroe.
[20:31:51	]Jenifer Maesroe has hit Walker dealing 12 damage (CritChance was 0.32).
[20:31:51	]Walker has taken 12 damage from Jenifer Maesroe.
[20:31:52	]Jenifer Maesroe has hit Walker dealing 12 damage (CritChance was 0.32).
[20:31:52	]Walker has taken 12 damage from Jenifer Maesroe.
[20:31:53	]S10/ORD.PAYBACK-85 ran 'Equip' on item 'Frag Grenade' (#1657909)
[20:31:53	]Jenifer Maesroe has hit Walker dealing 12 damage (CritChance was 0.32).
[20:31:53	]Walker has taken 12 damage from Jenifer Maesroe.
[20:31:53	]Jenifer Maesroe has hit Walker dealing 12 damage (CritChance was 0.32).
[20:31:53	]Walker has taken 12 damage from Jenifer Maesroe.
[20:31:54	]S10/ORD.PAYBACK-85 used command '/ToggleRaise'.
[20:31:55	]Jenifer Maesroe has gained a '30rnd M4-magazine' #1657825.
[20:31:55	]Jenifer Maesroe has lost a '30rnd M4-magazine' #1657768.
[20:32:01	]Jenifer Maesroe has hit Walker dealing 0 damage (CritChance was 0.32).
[20:32:01	]Jenifer Maesroe has critically hit Walker dealing 19 damage (CritChance was 0.32).
[20:32:01	]Walker has gained a '24rnd Heavy-Pulse Magazine' #1657400.
[20:32:01	]Walker was knocked unconscious and is bleeding out.
[20:32:06	]Stephan McCrack has hit S10/ORD.PAYBACK-85 in the left arm dealing 3 damage (CritChance was 0.40).
[20:32:06	]S10/ORD.PAYBACK-85 has taken 2 damage from Stephan McCrack.
[20:32:07	]S10/ORD.PAYBACK-85 is fully healed.
[20:32:07	]S10/ORD.PAYBACK-85 used command '/ToggleRaise'.
[20:32:07	]Shimac's Stew has connected.
[20:32:10	]S10/ORD.PAYBACK-85 has critically hit Stephan McCrack in the stomach dealing 12 damage (CritChance was 0.66).
[20:32:10	]Stephan McCrack has taken 12 damage from S10/ORD.PAYBACK-85.
[20:32:10	]S10/ORD.PAYBACK-85 has critically hit Stephan McCrack in the chest dealing 0 damage (CritChance was 0.66).
[20:32:10	]S10/ORD.PAYBACK-85 has critically hit Stephan McCrack in the left arm dealing 3 damage (CritChance was 0.66).
[20:32:10	]Stephan McCrack has taken 3 damage from S10/ORD.PAYBACK-85.
[20:32:10	]Stephan McCrack has hit S10/ORD.PAYBACK-85 in the stomach dealing 6 damage (CritChance was 0.40).
[20:32:10	]S10/ORD.PAYBACK-85 has taken 6 damage from Stephan McCrack.
[20:32:10	]Stephan McCrack has hit S10/ORD.PAYBACK-85 in the stomach dealing 6 damage (CritChance was 0.40).
[20:32:10	]S10/ORD.PAYBACK-85 has taken 6 damage from Stephan McCrack.
[20:32:10	]Stephan McCrack has hit S10/ORD.PAYBACK-85 in the left arm dealing 3 damage (CritChance was 0.40).
[20:32:10	]S10/ORD.PAYBACK-85 has taken 2 damage from Stephan McCrack.
[20:32:10	]Stephan McCrack has hit S10/ORD.PAYBACK-85 in the left arm dealing 0 damage (CritChance was 0.40).
[20:32:10	]Stephan McCrack has critically hit S10/ORD.PAYBACK-85 in the left arm dealing 0 damage (CritChance was 0.40).
[20:32:10	]Stephan McCrack has critically hit S10/ORD.PAYBACK-85 in the left arm dealing 3 damage (CritChance was 0.40).
[20:32:10	]S10/ORD.PAYBACK-85 has taken 2 damage from Stephan McCrack.
[20:32:11	]S10/ORD.PAYBACK-85 has gained level 45 in the Guns skill.
[20:32:11	]S10/ORD.PAYBACK-85 has critically hit Stephan McCrack in the chest dealing 12 damage (CritChance was 0.66).
[20:32:11	]Stephan McCrack has taken 12 damage from S10/ORD.PAYBACK-85.
[20:32:11	]Stephan McCrack is fully healed.
[20:32:12	]S10/ORD.PAYBACK-85 is fully healed.
[20:32:13	]S10/ORD.PAYBACK-85 has hit Stephan McCrack in the left arm dealing 0 damage (CritChance was 0.66).
[20:32:13	]S10/ORD.PAYBACK-85 has critically hit Stephan McCrack in the left arm dealing 3 damage (CritChance was 0.66).
[20:32:13	]Stephan McCrack has taken 3 damage from S10/ORD.PAYBACK-85.
[20:32:13	]S10/ORD.PAYBACK-85 has critically hit Stephan McCrack in the chest dealing 5 damage (CritChance was 0.66).
[20:32:13	]Stephan McCrack has taken 4 damage from S10/ORD.PAYBACK-85.
[20:32:13	]Stephan McCrack has hit S10/ORD.PAYBACK-85 in the stomach dealing 6 damage (CritChance was 0.40).
[20:32:13	]S10/ORD.PAYBACK-85 has taken 6 damage from Stephan McCrack.
[20:32:13	]Stephan McCrack has gained level 44 in the Guns skill.
[20:32:13	]Stephan McCrack has critically hit S10/ORD.PAYBACK-85 in the left leg dealing 3 damage (CritChance was 0.40).
[20:32:13	]S10/ORD.PAYBACK-85 has taken 2 damage from Stephan McCrack.
[20:32:13	]Stephan McCrack has critically hit S10/ORD.PAYBACK-85 in the left leg dealing 3 damage (CritChance was 0.40).
[20:32:13	]S10/ORD.PAYBACK-85 has taken 2 damage from Stephan McCrack.
[20:32:14	]Stephan McCrack has critically hit S10/ORD.PAYBACK-85 in the stomach dealing 9 damage (CritChance was 0.40).
[20:32:14	]S10/ORD.PAYBACK-85 has taken 9 damage from Stephan McCrack.
[20:32:15	]Stephan McCrack has gained a '30rnd MP-magazine' #1657847.
[20:32:15	]Stephan McCrack has lost a '30rnd MP-magazine' #1657846.
[20:32:16	]Stephan McCrack is fully healed.
[20:32:17	]Jenifer Maesroe has hit S10/ORD.PAYBACK-85 in the chest dealing 12 damage (CritChance was 0.20).
[20:32:17	]S10/ORD.PAYBACK-85 has taken 12 damage from Jenifer Maesroe.
[20:32:17	]Jenifer Maesroe has critically hit S10/ORD.PAYBACK-85 in the chest dealing 19 damage (CritChance was 0.20).
[20:32:17	]S10/ORD.PAYBACK-85 has taken 19 damage from Jenifer Maesroe.
[20:32:17	]S10/ORD.PAYBACK-85 is fully healed.
[20:32:17	]S10/ORD.PAYBACK-85 has critically hit Stephan McCrack in the head dealing 0 damage (CritChance was 0.66).
[20:32:17	]S10/ORD.PAYBACK-85 has hit Stephan McCrack in the head dealing 0 damage (CritChance was 0.66).
[20:32:17	]S10/ORD.PAYBACK-85 has critically hit Stephan McCrack in the head dealing 0 damage (CritChance was 0.66).
[20:32:17	]S10/ORD.PAYBACK-85 has critically hit Stephan McCrack in the head dealing 22 damage (CritChance was 0.66).
[20:32:17	]Stephan McCrack has taken 22 damage from S10/ORD.PAYBACK-85.
[20:32:18	]Jenifer Maesroe has hit S10/ORD.PAYBACK-85 in the left leg dealing 6 damage (CritChance was 0.16).
[20:32:18	]S10/ORD.PAYBACK-85 has taken 5 damage from Jenifer Maesroe.
[20:32:18	]Jenifer Maesroe has hit S10/ORD.PAYBACK-85 in the left arm dealing 0 damage (CritChance was 0.12).
[20:32:18	]Jenifer Maesroe has hit S10/ORD.PAYBACK-85 in the left arm dealing 6 damage (CritChance was 0.12).
[20:32:18	]S10/ORD.PAYBACK-85 has taken 5 damage from Jenifer Maesroe.
[20:32:18	]S10/ORD.PAYBACK-85 has gained a '30rnd Pulse-magazine' #1655289.
[20:32:18	]S10/ORD.PAYBACK-85 has lost a '30rnd Pulse-magazine' #1655297.
[20:32:21	]Stephan McCrack has hit S10/ORD.PAYBACK-85 in the left arm dealing 3 damage (CritChance was 0.40).
[20:32:21	]S10/ORD.PAYBACK-85 has taken 2 damage from Stephan McCrack.
[20:32:21	]Stephan McCrack has hit S10/ORD.PAYBACK-85 in the left arm dealing 0 damage (CritChance was 0.40).
[20:32:21	]Stephan McCrack has hit S10/ORD.PAYBACK-85 in the left arm dealing 0 damage (CritChance was 0.40).
[20:32:21	]Stephan McCrack has critically hit S10/ORD.PAYBACK-85 in the left arm dealing 0 damage (CritChance was 0.40).
[20:32:21	]Stephan McCrack has hit S10/ORD.PAYBACK-85 in the left arm dealing 3 damage (CritChance was 0.40).
[20:32:21	]S10/ORD.PAYBACK-85 has taken 2 damage from Stephan McCrack.
[20:32:21	]Stephan McCrack is fully healed.
[20:32:22	]S10/ORD.PAYBACK-85 has critically hit Stephan McCrack in the right arm dealing 3 damage (CritChance was 0.66).
[20:32:22	]Stephan McCrack has taken 3 damage from S10/ORD.PAYBACK-85.
[20:32:22	]S10/ORD.PAYBACK-85 has critically hit Stephan McCrack in the chest dealing 14 damage (CritChance was 0.66).
[20:32:22	]Stephan McCrack has taken 13 damage from S10/ORD.PAYBACK-85.
[20:32:22	]S10/ORD.PAYBACK-85 is fully healed.
[20:32:22	]S10/ORD.PAYBACK-85 has critically hit Stephan McCrack in the chest dealing 14 damage (CritChance was 1.01).
[20:32:22	]Stephan McCrack has taken 13 damage from S10/ORD.PAYBACK-85.
[20:32:22	]Stephan McCrack has hit S10/ORD.PAYBACK-85 in the stomach dealing 6 damage (CritChance was 0.40).
[20:32:22	]S10/ORD.PAYBACK-85 has taken 6 damage from Stephan McCrack.
[20:32:22	]S10/ORD.PAYBACK-85 has gained level 46 in the Guns skill.
[20:32:22	]S10/ORD.PAYBACK-85 has critically hit Stephan McCrack in the right arm dealing 3 damage (CritChance was 1.01).
[20:32:22	]Stephan McCrack has taken 3 damage from S10/ORD.PAYBACK-85.
[20:32:22	]S10/ORD.PAYBACK-85 has critically hit Stephan McCrack in the chest dealing 14 damage (CritChance was 1.01).
[20:32:22	]Stephan McCrack has taken 13 damage from S10/ORD.PAYBACK-85.
[20:32:22	]Stephan McCrack has hit S10/ORD.PAYBACK-85 in the left arm dealing 3 damage (CritChance was 0.40).
[20:32:22	]S10/ORD.PAYBACK-85 has taken 2 damage from Stephan McCrack.
[20:32:23	]Stephan McCrack has hit S10/ORD.PAYBACK-85 in the right arm dealing 3 damage (CritChance was 0.40).
[20:32:23	]S10/ORD.PAYBACK-85 has taken 2 damage from Stephan McCrack.
[20:32:23	]S10/ORD.PAYBACK-85 has critically hit Stephan McCrack in the chest dealing 14 damage (CritChance was 1.01).
[20:32:23	]Stephan McCrack has taken 13 damage from S10/ORD.PAYBACK-85.
[20:32:23	]S10/ORD.PAYBACK-85 has critically hit Stephan McCrack in the left arm dealing 3 damage (CritChance was 1.01).
[20:32:23	]Stephan McCrack has taken 3 damage from S10/ORD.PAYBACK-85.
[20:32:23	]Stephan McCrack has critically hit S10/ORD.PAYBACK-85 in the left arm dealing 0 damage (CritChance was 0.40).
[20:32:23	]Stephan McCrack has hit S10/ORD.PAYBACK-85 in the left arm dealing 0 damage (CritChance was 0.40).
[20:32:23	]Stephan McCrack has hit S10/ORD.PAYBACK-85 in the left arm dealing 3 damage (CritChance was 0.40).
[20:32:23	]S10/ORD.PAYBACK-85 has taken 2 damage from Stephan McCrack.
[20:32:23	]S10/ORD.PAYBACK-85 has critically hit Stephan McCrack in the chest dealing 14 damage (CritChance was 1.01).
[20:32:23	]Stephan McCrack has taken 13 damage from S10/ORD.PAYBACK-85.
[20:32:23	]S10/ORD.PAYBACK-85 has critically hit Stephan McCrack in the chest dealing 14 damage (CritChance was 1.01).
[20:32:23	]Stephan McCrack has taken 13 damage from S10/ORD.PAYBACK-85.
[20:32:23	]Stephan McCrack has gained a '30rnd MP-magazine' #1657846.
[20:32:23	]Stephan McCrack has lost a '30rnd MP-magazine' #1657845.
[20:32:26	]S10/ORD.PAYBACK-85 has critically hit Jenifer Maesroe in the left arm dealing 0 damage (CritChance was 0.46).
[20:32:26	]S10/ORD.PAYBACK-85 has hit Jenifer Maesroe in the left arm dealing 2 damage (CritChance was 0.46).
[20:32:26	]Jenifer Maesroe has taken 2 damage from S10/ORD.PAYBACK-85.
[20:32:26	]S10/ORD.PAYBACK-85 has critically hit Jenifer Maesroe in the left leg dealing 2 damage (CritChance was 0.58).
[20:32:26	]Jenifer Maesroe has taken 2 damage from S10/ORD.PAYBACK-85.
[20:32:27	]Jenifer Maesroe has hit S10/ORD.PAYBACK-85 in the stomach dealing 0 damage (CritChance was 0.21).
[20:32:27	]Jenifer Maesroe has hit S10/ORD.PAYBACK-85 in the right arm dealing 6 damage (CritChance was 0.15).
[20:32:27	]S10/ORD.PAYBACK-85 has taken 5 damage from Jenifer Maesroe.
[20:32:27	]S10/ORD.PAYBACK-85 is fully healed.
[20:32:27	]S10/ORD.PAYBACK-85 has gained a '30rnd Pulse-magazine' #1655297.
[20:32:27	]S10/ORD.PAYBACK-85 has lost a '30rnd Pulse-magazine' #1655296.
[20:32:27	]Stephan McCrack has hit S10/ORD.PAYBACK-85 in the left arm dealing 0 damage (CritChance was 0.40).
[20:32:27	]Stephan McCrack has hit S10/ORD.PAYBACK-85 in the chest dealing 6 damage (CritChance was 0.40).
[20:32:27	]S10/ORD.PAYBACK-85 has taken 6 damage from Stephan McCrack.
[20:32:28	]Stephan McCrack has gained level 45 in the Guns skill.
[20:32:28	]Stephan McCrack has critically hit S10/ORD.PAYBACK-85 in the stomach dealing 9 damage (CritChance was 0.40).
[20:32:28	]S10/ORD.PAYBACK-85 has taken 9 damage from Stephan McCrack.
[20:32:28	]Jenifer Maesroe has gained a '30rnd M4-magazine' #1657768.
[20:32:28	]Jenifer Maesroe has lost a '30rnd M4-magazine' #1657767.
[20:32:28	]Jenifer Maesroe is fully healed.
[20:32:29	]Stephan McCrack has critically hit S10/ORD.PAYBACK-85 in the stomach dealing 9 damage (CritChance was 0.40).
[20:32:29	]S10/ORD.PAYBACK-85 has taken 9 damage from Stephan McCrack.
[20:32:31	]S10/ORD.PAYBACK-85 has critically hit Stephan McCrack in the stomach dealing 13 damage (CritChance was 1.01).
[20:32:31	]Stephan McCrack has taken 12 damage from S10/ORD.PAYBACK-85.
[20:32:31	]Stephan McCrack has gained a '30rnd MP-magazine' #1657845.
[20:32:31	]Stephan McCrack has lost a '30rnd MP-magazine' #1657844.
[20:32:32	]S10/ORD.PAYBACK-85 is fully healed.
[20:32:34	]S10/ORD.PAYBACK-85 has gained level 47 in the Guns skill.
[20:32:34	]S10/ORD.PAYBACK-85 has critically hit Stephan McCrack in the head dealing 22 damage (CritChance was 1.01).
[20:32:34	]Stephan McCrack has gained a '30rnd MP-magazine' #1657844.
[20:32:34	]Stephan McCrack was knocked unconscious and is bleeding out.
[20:32:35	]S10/ORD.PAYBACK-85 has critically hit Stephan McCrack in the right leg dealing 0 damage (CritChance was 1.01).
[20:32:35	]S10/ORD.PAYBACK-85 has critically hit Stephan McCrack in the right leg dealing 0 damage (CritChance was 1.01).
[20:32:35	]S10/ORD.PAYBACK-85 has critically hit Stephan McCrack in the right leg dealing 0 damage (CritChance was 1.01).
[20:32:35	]S10/ORD.PAYBACK-85 has critically hit Stephan McCrack in the right leg dealing 14 damage (CritChance was 1.01).
[20:32:35	]Stephan McCrack was killed while bleeding out.
[20:32:35	]S10/ORD.PAYBACK-85 has killed Stephan McCrack with player.
[20:32:36	]Jenifer Maesroe has hit S10/ORD.PAYBACK-85 in the chest dealing 12 damage (CritChance was 0.21).
[20:32:36	]S10/ORD.PAYBACK-85 has taken 12 damage from Jenifer Maesroe.
[20:32:37	]S10/ORD.PAYBACK-85 is fully healed.
[20:32:37	]S10/ORD.PAYBACK-85 has critically hit Jenifer Maesroe in the left arm dealing 2 damage (CritChance was 0.61).
