[18:36:02	]Kranky has connected.
[20:06:41	]Kranky exited observer at their location.
[20:06:49	]Kranky ran SAM command 'sethp' with arguments: '^' '100'
[20:06:51	]Kranky is fully healed.
[20:08:52	]Kranky entered observer.
[20:15:57	]Kranky exited observer at their location.
[20:16:32	]Kranky entered observer.
[20:16:35	]Kranky exited observer at their location.
[20:16:36	]Kranky entered observer.
[20:16:36	]Kranky exited observer at their location.
[20:18:01	]Kranky entered observer.
[20:18:05	]Kranky exited observer at their location.
[20:18:36	]Kranky entered observer.
[20:18:45	]Kranky exited observer at their location.
[20:18:46	]Kranky entered observer.
[20:21:46	]Kranky exited observer at their location.
[20:21:46	]Kranky entered observer.
[20:21:46	]Kranky exited observer at their location.
[20:21:47	]Kranky entered observer.
[20:22:06	]Kranky exited observer at their location.
[20:22:06	]Kranky entered observer.
[20:22:07	]Kranky exited observer at their location.
[20:22:07	]Kranky has spawned 'models/Zombie/Classic.mdl'.
[20:22:16	]Kranky entered observer.
[20:24:32	]Kranky exited observer at their location.
[20:24:35	]Kranky entered observer.
[20:24:59	]Kranky exited observer at their location.
[20:25:06	]Kranky (STEAM_0:1:110380124) has disconnected.
[21:20:17	]Kranky has connected.
[21:22:17	]Kranky loaded the character 'Kranky'
[21:22:36	]Kranky entered observer.
[21:22:37	]Kranky exited observer at their location.
[21:22:40	]Kranky entered observer.
[21:24:15	]Kranky has enabled persistence for 'models/props_debris/concrete_debris256pile001a.mdl'.
[21:24:15	]Kranky has used a context menu option with the name: persist
[21:24:17	]Kranky has enabled persistence for 'models/props_debris/concrete_debris256pile001a.mdl'.
[21:24:17	]Kranky has used a context menu option with the name: persist
[21:24:19	]Kranky has enabled persistence for 'models/props_pipes/concrete_pipe001b.mdl'.
[21:24:19	]Kranky has used a context menu option with the name: persist
[21:24:25	]Kranky has enabled persistence for 'models/props_debris/concrete_debris256pile001a.mdl'.
[21:24:25	]Kranky has used a context menu option with the name: persist
[21:24:27	]Kranky has enabled persistence for 'models/props_debris/concrete_debris256pile001a.mdl'.
[21:24:27	]Kranky has used a context menu option with the name: persist
[21:24:29	]Kranky has enabled persistence for 'models/props_debris/concrete_debris256pile001a.mdl'.
[21:24:29	]Kranky has used a context menu option with the name: persist
[21:24:32	]Kranky has enabled persistence for 'models/props_pipes/concrete_pipe001a.mdl'.
[21:24:32	]Kranky has used a context menu option with the name: persist
[21:25:13	]Kranky has enabled persistence for 'models/props_debris/concrete_debris256pile001a.mdl'.
[21:25:13	]Kranky has used a context menu option with the name: persist
[21:25:15	]Kranky has enabled persistence for 'models/props_debris/concrete_debris256pile001a.mdl'.
[21:25:15	]Kranky has used a context menu option with the name: persist
[21:25:18	]Kranky has enabled persistence for 'models/props_debris/concrete_debris256pile001a.mdl'.
[21:25:18	]Kranky has used a context menu option with the name: persist
[21:25:19	]Kranky has enabled persistence for 'models/props_debris/concrete_debris256pile001a.mdl'.
[21:25:19	]Kranky has used a context menu option with the name: persist
[21:25:32	]Kranky has used a context menu option with the name: ixpropviewowner
[21:25:34	]Kranky has enabled persistence for 'models/props_debris/concrete_debris256pile001a.mdl'.
[21:25:34	]Kranky has used a context menu option with the name: persist
[21:25:35	]Kranky has enabled persistence for 'models/props_debris/concrete_debris256pile001a.mdl'.
[21:25:35	]Kranky has used a context menu option with the name: persist
[21:26:04	]Kranky has enabled persistence for 'models/props_debris/concrete_debris256pile001a.mdl'.
[21:26:04	]Kranky has used a context menu option with the name: persist
[21:26:09	]Kranky exited observer at their location.
[21:26:15	]Kranky entered observer.
[21:28:03	]Kranky exited observer at their location.
[21:28:05	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_spore001.mdl'.
[21:28:10	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_headcrab_cluster003.mdl'.
[21:28:14	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_jelly_blob001.mdl'.
[21:28:34	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_villi_medium.mdl'.
[21:28:39	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_villi_medium.mdl'.
[21:28:41	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_tendril_03.mdl'.
[21:28:44	]Kranky has spawned 'models/jq/hlvr/props/infestation/p1/zombie_bloater.mdl'.
[21:28:48	]Kranky has spawned 'models/jq/hlvr/props/infestation/p1/xen_swelling.mdl'.
[21:28:51	]Kranky has spawned 'models/jq/hlvr/props/infestation/p1/polyp_3.mdl'.
[21:28:53	]Kranky has spawned 'models/jq/hlvr/props/infestation/p1/polyp_1.mdl'.
[21:28:57	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_barrel_mush_floor01.mdl'.
[21:29:01	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_barrel_mush_floor03.mdl'.
[21:29:04	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_bz_coralearpod01.mdl'.
[21:29:09	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_bulb001.mdl'.
[21:29:11	]Kranky entered observer.
[21:29:31	]Kranky exited observer at their location.
[21:30:34	]Kranky entered observer.
[21:30:39	]Kranky exited observer at their location.
[21:31:40	]Kranky has spawned a 'Entity [1406][ix_teleporter]'.
[21:31:53	]Kranky has fired a toolgun with the name: colour
[21:31:54	]Kranky entered observer.
[21:31:58	]Kranky exited observer at their location.
[21:32:00	]Kranky has spawned a 'Entity [1408][ix_teleporter]'.
[21:32:06	]Kranky has fired a toolgun with the name: material
[21:32:07	]Kranky entered observer.
[21:32:12	]Kranky exited observer at their location.
[21:32:12	]Kranky has warped from Default to Default.
[21:32:16	]Kranky entered observer.
[21:32:26	]Kranky used command '/ClearPlayerSpawnAnchors'.
[21:32:44	]Kranky used command '/AddPlayerSpawnAnchor'.
[21:32:46	]Kranky used command '/AddPlayerSpawnAnchor'.
[21:32:48	]Kranky used command '/AddPlayerSpawnAnchor'.
[21:32:49	]Kranky exited observer at their location.
[21:32:50	]Kranky entered observer.
[21:33:07	]Kranky exited observer at their location.
[21:33:08	]Kranky entered observer.
[21:33:09	]Kranky exited observer at their location.
[21:33:14	]Kranky entered observer.
[21:33:31	]Kranky has enabled persistence for 'models/props_combine/combine_barricade_short02a.mdl'.
[21:33:31	]Kranky has used a context menu option with the name: persist
[21:33:33	]Kranky has enabled persistence for 'models/props_combine/combine_barricade_short02a.mdl'.
[21:33:33	]Kranky has used a context menu option with the name: persist
[21:33:33	]Kranky exited observer at their location.
[21:33:38	]Kranky has spawned a 'Entity [1399][ix_trashcollector]'.
[21:33:40	]Kranky entered observer.
[21:33:40	]Kranky exited observer at their location.
[21:33:46	]Kranky has spawned a 'Entity [1399][ix_watercache]'.
[21:33:50	]Kranky has enabled persistence for 'models/props_buildings/watertower_001c.mdl'.
[21:33:50	]Kranky has used a context menu option with the name: persist
[21:33:55	]Kranky entered observer.
[21:33:57	]Kranky has spawned a 'Entity [1399][ix_combinemonitor_small]'.
[21:34:11	]Kranky exited observer at their location.
[21:34:22	]Kranky has spawned a 'Entity [1407][ix_console]'.
[21:34:28	]Kranky entered observer.
[21:34:37	]Kranky exited observer at their location.
[21:34:41	]Kranky has fired a toolgun with the name: material
[21:34:45	]Kranky has fired a toolgun with the name: smoke
[21:34:56	]Kranky has fired a toolgun with the name: creator
[21:34:56	]Kranky has spawned a 'Entity [1398][ix_combinelock]'.
[21:35:09	]Kranky entered observer.
[21:35:16	]Kranky has fired a toolgun with the name: creator
[21:35:16	]Kranky has spawned a 'Entity [1407][ix_combinelock]'.
[21:35:17	]Kranky has fired a toolgun with the name: creator
[21:35:17	]Kranky has spawned a 'Entity [1419][ix_combinelock]'.
[21:35:18	]Kranky has fired a toolgun with the name: creator
[21:35:18	]Kranky has spawned a 'Entity [1431][ix_combinelock]'.
[21:35:29	]Kranky has given himself a mask_com.
[21:35:29	]Kranky has gained a 'Advanced CP Mask' #2056322.
[21:35:30	]Kranky has given himself a uniform_com.
[21:35:30	]Kranky has gained a 'CP Rank Leader Uniform' #2056323.
[21:35:49	]Kranky exited observer at their location.
[21:35:49	]Kranky entered observer.
[21:35:49	]Kranky exited observer at their location.
[21:35:50	]Kranky entered observer.
[21:35:51	]Kranky exited observer at their location.
[21:36:29	]Kranky entered observer.
[21:36:29	]Kranky exited observer at their location.
[21:36:31	]Kranky has spawned 'models/hlvr/combine_hazardprops/combinehazardprops_hoover.mdl'.
[21:36:36	]Kranky has spawned 'models/hlvr/combine_hazardprops/combinehazardprops_lamp.mdl'.
[21:36:39	]Kranky has used a context menu option with the name: bodygroups
[21:36:42	]Kranky has used a context menu option with the name: bodygroups
[21:36:54	]Kranky has spawned 'models/hlvr/combine_hazardprops/combinehazardprops_container.mdl'.
[21:36:59	]Kranky has spawned 'models/hlvr/combine_hazardprops/combinehazardprops_barrel_lock.mdl'.
[21:37:07	]Kranky has spawned 'models/hlvr/combine_hazardprops/combinehazardprops_barrel_lock.mdl'.
[21:37:16	]Kranky has spawned 'models/hlvr/combine_hazardprops/combinehazardprops_barrel.mdl'.
[21:37:19	]Kranky has spawned 'models/hlvr/combine_hazardprops/combinehazardprops_forcefield_left.mdl'.
[21:37:23	]Kranky has used a context menu option with the name: bodygroups
[21:37:26	]Kranky has spawned 'models/hlvr/combine_hazardprops/combinehazardprops_trashbag.mdl'.
[21:37:29	]Kranky entered observer.
[21:37:31	]Kranky exited observer at their location.
[21:37:32	]Kranky entered observer.
[21:37:33	]Kranky exited observer at their location.
[21:37:46	]Kranky entered observer.
[21:37:49	]Kranky exited observer at their location.
[21:37:52	]Kranky entered observer.
[21:37:56	]Kranky exited observer at their location.
[21:38:08	]Kranky has spawned 'models/props_combine/combine_smallmonitor001.mdl'.
[21:38:31	]Kranky has spawned 'models/hlvr/combine_hazardprops/combinehazardprops_crate.mdl'.
[21:38:35	]Kranky has enabled persistence for 'models/hlvr/combine_hazardprops/combinehazardprops_crate.mdl'.
[21:38:35	]Kranky has used a context menu option with the name: persist
[21:38:39	]Kranky created a 'Infestation Control Crate' container.
[21:38:39	]Kranky has used a context menu option with the name: wncontainer_create
[21:38:44	]Kranky has used a context menu option with the name: rb655_dissolve
[21:38:46	]Kranky has spawned 'models/hlvr/combine_hazardprops/combinehazardprops_trashbag.mdl'.
[21:38:49	]Kranky has enabled persistence for 'models/hlvr/combine_hazardprops/combinehazardprops_trashbag.mdl'.
[21:38:49	]Kranky has used a context menu option with the name: persist
[21:38:51	]Kranky has enabled persistence for 'models/hlvr/combine_hazardprops/combinehazardprops_container.mdl'.
[21:38:51	]Kranky has used a context menu option with the name: persist
[21:38:53	]Kranky has enabled persistence for 'models/hlvr/combine_hazardprops/combinehazardprops_barrel_lock.mdl'.
[21:38:53	]Kranky has used a context menu option with the name: persist
[21:38:54	]Kranky has enabled persistence for 'models/hlvr/combine_hazardprops/combinehazardprops_barrel_lock.mdl'.
[21:38:54	]Kranky has used a context menu option with the name: persist
[21:38:56	]Kranky has spawned 'models/props/newcombineprop/combine_cube01.mdl'.
[21:39:01	]Kranky has spawned 'models/props/newcombineprop/combine_crate01.mdl'.
[21:39:07	]Kranky has enabled persistence for 'models/props/newcombineprop/combine_crate01.mdl'.
[21:39:07	]Kranky has used a context menu option with the name: persist
[21:39:09	]Kranky has spawned 'models/vanderagsn/mjolnirsdk_autocombines/mysteria/meshifier_15a.mdl'.
[21:39:16	]Kranky has spawned 'models/props_combine/stalkerpod.mdl'.
[21:39:28	]Kranky entered observer.
[21:39:33	]Kranky exited observer at their location.
[21:39:38	]Kranky entered observer.
[21:39:40	]Kranky has spawned 'models/props/newcombineprop/combine_generator03.mdl'.
[21:39:44	]Kranky has spawned 'models/props/newcombineprop/combine_generator03.mdl'.
[21:39:47	]Kranky has fired a toolgun with the name: nocollideworld
[21:39:48	]Kranky has fired a toolgun with the name: nocollideworld
[21:40:01	]Kranky exited observer at their location.
[21:40:06	]Kranky has spawned 'models/props/newcombineprop/combine_baricade08.mdl'.
[21:40:09	]Kranky has spawned 'models/props/newcombineprop/combine_baricade02.mdl'.
[21:40:13	]Kranky has spawned 'models/props/newcombineprop/combine_baricade03.mdl'.
[21:40:14	]Kranky entered observer.
[21:40:17	]Kranky exited observer at their location.
[21:40:17	]Kranky entered observer.
[21:40:18	]Kranky has spawned 'models/props/newcombineprop/combine_baricade05.mdl'.
[21:40:18	]Kranky exited observer at their location.
[21:40:27	]Kranky has spawned 'models/props/newcombineprop/combine_generator.mdl'.
[21:40:29	]Kranky entered observer.
[21:40:31	]Kranky has spawned 'models/props/newcombineprop/combine_generator.mdl'.
[21:40:34	]Kranky has fired a toolgun with the name: nocollideworld
[21:40:34	]Kranky has fired a toolgun with the name: nocollideworld
[21:40:42	]Kranky exited observer at their location.
[21:40:46	]Kranky has spawned 'models/props_combine/stalkerpod.mdl'.
[21:40:58	]Kranky has fired a toolgun with the name: stacker_improved
[21:40:59	]Kranky has fired a toolgun with the name: stacker_improved
[21:41:03	]Kranky has spawned 'models/props_combine/stalkerpod_nolid.mdl'.
[21:41:14	]Kranky has spawned 'models/props_combine/stalkerpod_nolid.mdl'.
[21:41:21	]Kranky has spawned 'models/props_combine/soldier_bed.mdl'.
[21:41:44	]Kranky has spawned 'models/props_combine/eli_pod_inner.mdl'.
[21:41:45	]Kranky has spawned 'models/props_combine/headcrabcannister01a.mdl'.
[21:41:49	]Kranky entered observer.
[21:41:49	]Kranky exited observer at their location.
[21:41:51	]Kranky has spawned 'models/props_combine/eli_pod_inner.mdl'.
[21:41:53	]Kranky has spawned 'models/props_combine/eli_pod.mdl'.
[21:41:56	]Kranky entered observer.
[21:42:00	]Kranky exited observer at their location.
[21:42:02	]Kranky entered observer.
[21:42:04	]Kranky has spawned 'models/props_combine/corecontrol_set001.mdl'.
[21:42:07	]Kranky exited observer at their location.
[21:42:08	]Kranky has spawned 'models/props_combine/soldier_bed.mdl'.
[21:42:13	]Kranky has spawned 'models/props_combine/headcrabcannister01a.mdl'.
[21:42:14	]Kranky entered observer.
[21:42:15	]Kranky exited observer at their location.
[21:42:18	]Kranky entered observer.
[21:42:18	]Kranky exited observer at their location.
[21:42:19	]Kranky has spawned 'models/props_combine/headcrabcannister01a.mdl'.
[21:42:25	]Kranky has enabled persistence for 'models/props_combine/headcrabcannister01a.mdl'.
[21:42:25	]Kranky has used a context menu option with the name: persist
[21:42:26	]Kranky has enabled persistence for 'models/props_combine/headcrabcannister01a.mdl'.
[21:42:26	]Kranky has used a context menu option with the name: persist
[21:42:27	]Kranky has enabled persistence for 'models/props_combine/headcrabcannister01a.mdl'.
[21:42:27	]Kranky has used a context menu option with the name: persist
[21:42:28	]Kranky has enabled persistence for 'models/props/newcombineprop/combine_generator.mdl'.
[21:42:28	]Kranky has used a context menu option with the name: persist
[21:42:35	]Kranky has spawned 'models/props_combine/combine_light001a.mdl'.
[21:42:40	]Kranky has spawned a usable entity class 'ix_lamp' with model 'models/props_combine/combine_light001a.mdl'.
[21:42:40	]Kranky has used a context menu option with the name: ixusableentitycreate
[21:42:47	]Kranky has spawned 'models/props_combine/combinewallcrushed.mdl'.
[21:42:48	]Kranky entered observer.
[21:42:51	]Kranky exited observer at their location.
[21:42:51	]Kranky has spawned 'models/props_combine/combinewallcrushed.mdl'.
[21:42:52	]Kranky entered observer.
[21:42:54	]Kranky exited observer at their location.
[21:42:57	]Kranky has spawned 'models/props_combine/combine_tptrack.mdl'.
[21:43:05	]Kranky has spawned 'models/props/newcombineprop/combine_arch08.mdl'.
[21:43:09	]Kranky entered observer.
[21:43:13	]Kranky exited observer at their location.
[21:43:14	]Kranky has spawned 'models/props/newcombineprop/combine_arch08.mdl'.
[21:43:26	]Kranky has spawned 'models/props_combine/breenpod.mdl'.
[21:43:36	]Kranky has fired a toolgun with the name: stacker_improved
[21:43:43	]Kranky has fired a toolgun with the name: stacker_improved
[21:43:43	]Kranky has spawned 'models/props_combine/breenpod.mdl'.
[21:43:44	]Kranky has fired a toolgun with the name: stacker_improved
[21:43:44	]Kranky has spawned 'models/props_combine/breenpod.mdl'.
[21:43:54	]Kranky has spawned 'models/props_combine/combine_light002a.mdl'.
[21:43:58	]Kranky has spawned 'models/props_combine/combine_light001a.mdl'.
[21:44:03	]Kranky has spawned a usable entity class 'ix_lamp' with model 'models/props_combine/combine_light001a.mdl'.
[21:44:03	]Kranky has used a context menu option with the name: ixusableentitycreate
[21:44:34	]Kranky used command '/PlaySound ambient/atmosphere/sewer_air1.wav 300'.
[21:44:36	]Kranky entered observer.
[21:45:42	]Kranky exited observer at their location.
[21:45:45	]Kranky entered observer.
[21:45:51	]Kranky exited observer at their location.
[21:46:01	]Kranky entered observer.
[21:46:21	]Kranky has fired a toolgun with the name: creator
[21:46:21	]Kranky has spawned a 'Entity [1462][ix_forcefield]'.
[21:46:23	]Kranky has fired a toolgun with the name: creator
[21:46:23	]Kranky has spawned a 'Entity [1465][ix_forcefield]'.
[21:46:24	]Kranky has fired a toolgun with the name: creator
[21:46:24	]Kranky has spawned a 'Entity [1462][ix_forcefield]'.
[21:46:31	]Kranky exited observer at their location.
[21:46:33	]Kranky has used a context menu option with the name: ixforcefieldstartmalfunction
[21:46:48	]Kranky has spawned 'models/props_combine/combine_barricade_short01a.mdl'.
[21:46:58	]Kranky has spawned 'models/props_combine/combine_barricade_short01a.mdl'.
[21:47:08	]Kranky has enabled persistence for 'models/props_combine/combine_barricade_short01a.mdl'.
[21:47:08	]Kranky has used a context menu option with the name: persist
[21:47:09	]Kranky has enabled persistence for 'models/props_combine/combine_barricade_short01a.mdl'.
[21:47:09	]Kranky has used a context menu option with the name: persist
[21:47:14	]Kranky entered observer.
[21:47:17	]Kranky exited observer at their location.
[21:47:41	]Kranky has spawned 'models/props/de_nuke/hr_nuke/metal_crate_001/metal_crate_002_76_low.mdl'.
[21:47:41	]Kranky entered observer.
[21:47:42	]Kranky exited observer at their location.
[21:47:44	]Kranky has spawned 'models/props/de_nuke/hr_nuke/metal_crate_001/metal_crate_003_48_c.mdl'.
[21:47:50	]Kranky has spawned 'models/props/de_nuke/hr_nuke/metal_crate_001/metal_crate_003_48.mdl'.
[21:47:56	]Kranky has fired a toolgun with the name: submaterial
[21:48:04	]Kranky has fired a toolgun with the name: submaterial
[21:48:04	]Kranky has fired a toolgun with the name: submaterial
[21:48:05	]Kranky has fired a toolgun with the name: submaterial
[21:48:06	]Kranky has fired a toolgun with the name: submaterial
[21:48:09	]Kranky has fired a toolgun with the name: submaterial
[21:48:18	]Kranky has spawned 'models/props/de_nuke/hr_nuke/metal_crate_001/metal_crate_004_32x64_c.mdl'.
[21:48:23	]Kranky has fired a toolgun with the name: colour
[21:48:26	]Kranky has fired a toolgun with the name: colour
[21:48:32	]Kranky has fired a toolgun with the name: colour
[21:48:37	]Kranky has fired a toolgun with the name: colour
[21:48:38	]Kranky has fired a toolgun with the name: colour
[21:48:42	]Kranky has fired a toolgun with the name: colour
[21:48:50	]Kranky has spawned 'models/props/de_nuke/hr_nuke/metal_crate_001/metal_crate_004_32x64.mdl'.
[21:48:56	]Kranky has fired a toolgun with the name: colour
[21:49:01	]Kranky has enabled persistence for 'models/props/de_nuke/hr_nuke/metal_crate_001/metal_crate_004_32x64.mdl'.
[21:49:01	]Kranky has used a context menu option with the name: persist
[21:49:02	]Kranky has enabled persistence for 'models/props/de_nuke/hr_nuke/metal_crate_001/metal_crate_003_48.mdl'.
[21:49:02	]Kranky has used a context menu option with the name: persist
[21:49:03	]Kranky has enabled persistence for 'models/hlvr/combine_hazardprops/combinehazardprops_hoover.mdl'.
[21:49:03	]Kranky has used a context menu option with the name: persist
[21:49:05	]Kranky has enabled persistence for 'models/props/de_nuke/hr_nuke/metal_crate_001/metal_crate_004_32x64_c.mdl'.
[21:49:05	]Kranky has used a context menu option with the name: persist
[21:49:23	]Kranky has spawned 'models/props_combine/railing_128.mdl'.
[21:49:30	]Kranky has spawned 'models/props/newcombineprop/combine_baricade02.mdl'.
[21:49:40	]Kranky has fired a toolgun with the name: stacker_improved
[21:49:40	]Kranky has spawned 'models/props/newcombineprop/combine_baricade02.mdl'.
[21:49:46	]Kranky has spawned 'models/props/newcombineprop/combine_arch06.mdl'.
[21:49:52	]Kranky has spawned 'models/props/newcombineprop/combine_arch06.mdl'.
[21:49:56	]Kranky entered observer.
[21:50:08	]Kranky has fired a toolgun with the name: nocollideworld
[21:50:17	]Kranky has spawned 'models/props/newcombineprop/combine_arch01.mdl'.
[21:50:28	]Kranky exited observer at their location.
[21:50:30	]Kranky has spawned 'models/props/newcombineprop/combine_arch04.mdl'.
[21:50:39	]Kranky has fired a toolgun with the name: nocollideworld
[21:50:48	]Kranky has enabled persistence for 'models/props/newcombineprop/combine_arch04.mdl'.
[21:50:48	]Kranky has used a context menu option with the name: persist
[21:50:50	]Kranky has enabled persistence for 'models/props/newcombineprop/combine_arch01.mdl'.
[21:50:50	]Kranky has used a context menu option with the name: persist
[21:51:42	]Kranky has fired a toolgun with the name: advdupe2
[21:51:42	]Kranky has spawned 'models/z-o-m-b-i-e/metro_2033/barrels/m33_barrel_02.mdl'.
[21:51:43	]Kranky has spawned 'models/z-o-m-b-i-e/metro_2033/barrels/m33_barrel_12.mdl'.
[21:51:43	]Kranky has spawned 'models/props_pipes/concrete_pipe001b.mdl'.
[21:51:43	]Kranky has spawned 'models/z-o-m-b-i-e/metro_2033/barrels/m33_barrel_02.mdl'.
[21:51:43	]Kranky has spawned 'models/z-o-m-b-i-e/metro_2033/barrels/m33_barrel_02.mdl'.
[21:51:43	]Kranky has spawned 'models/z-o-m-b-i-e/metro_2033/barrels/m33_barrel_02.mdl'.
[21:51:43	]Kranky has spawned 'models/z-o-m-b-i-e/metro_2033/barrels/m33_barrel_02.mdl'.
[21:51:43	]Kranky has spawned 'models/z-o-m-b-i-e/metro_2033/station_props/m33_trash_01.mdl'.
[21:51:43	]Kranky has spawned 'models/z-o-m-b-i-e/metro_2033/trash/m33_kanistra_02.mdl'.
[21:51:43	]Kranky has spawned 'models/z-o-m-b-i-e/metro_2033/barrels/m33_barrel_12.mdl'.
[21:51:43	]Kranky has spawned 'models/z-o-m-b-i-e/metro_2033/trash/m33_kanistra_02.mdl'.
[21:51:43	]Kranky has spawned 'models/z-o-m-b-i-e/metro_2033/trash/m33_kanistra_03.mdl'.
[21:51:43	]Kranky has spawned 'models/z-o-m-b-i-e/metro_2033/barrels/m33_barrel_02.mdl'.
[21:51:43	]Kranky has spawned 'models/z-o-m-b-i-e/metro_2033/barrels/m33_barrel_02.mdl'.
[21:51:43	]Kranky has spawned 'models/z-o-m-b-i-e/metro_ll/chr_body_corpse/m_ll_chr_body_corpse_02.mdl'.
[21:51:43	]Kranky has spawned 'models/props_combine/combine_barricade_short02a.mdl'.
[21:51:43	]Kranky has spawned 'models/z-o-m-b-i-e/metro_ll/station_props/m_ll_smithy_worktable_01.mdl'.
[21:51:44	]Kranky has spawned 'models/z-o-m-b-i-e/metro_2033/barrels/m33_barrel_05.mdl'.
[21:51:44	]Kranky has spawned 'models/z-o-m-b-i-e/metro_ll/chr_body_corpse/m_ll_chr_body_corpse_02.mdl'.
[21:51:44	]Kranky has spawned 'models/z-o-m-b-i-e/metro_2033/barrels/m33_barrel_02.mdl'.
[21:51:44	]Kranky has spawned 'models/z-o-m-b-i-e/metro_2033/trash/m33_kanistra_01.mdl'.
[21:51:44	]Kranky has spawned 'models/props_junk/cardboard_box004a.mdl'.
[21:51:44	]Kranky has spawned 'models/z-o-m-b-i-e/metro_2033/barrels/m33_barrel_09.mdl'.
[21:51:44	]Kranky has spawned 'models/z-o-m-b-i-e/metro_ll/chr_body_corpse/m_ll_chr_body_corpse_02.mdl'.
[21:51:44	]Kranky has spawned 'models/props_junk/cardboard_box004a.mdl'.
[21:51:44	]Kranky has spawned 'models/props_junk/garbage_glassbottle003a.mdl'.
[21:51:44	]Kranky has spawned 'models/z-o-m-b-i-e/metro_2033/trash/m33_kanistra_02.mdl'.
[21:51:44	]Kranky has spawned 'models/willardnetworks/props/forcefield_right.mdl'.
[21:51:44	]Kranky has spawned 'models/props_buildings/watertower_001c.mdl'.
[21:51:44	]Kranky has spawned 'models/weapons/w_package.mdl'.
[21:51:44	]Kranky has spawned 'models/props_combine/headcrabcannister01a.mdl'.
[21:51:44	]Kranky has spawned a 'Entity [1509][ix_combinemonitor_small]'.
[21:51:44	]Kranky has spawned 'models/props_c17/metalpot001a.mdl'.
[21:51:44	]Kranky has spawned 'models/z-o-m-b-i-e/metro_2033/trash/m33_kanistra_01.mdl'.
[21:51:44	]Kranky has spawned 'models/z-o-m-b-i-e/metro_2033/barrels/m33_barrel_01.mdl'.
[21:51:45	]Kranky has spawned a 'Entity [1513][ix_forcefield]'.
[21:51:45	]Kranky has spawned 'models/props/newcombineprop/combine_arch08.mdl'.
[21:51:45	]Kranky has spawned 'models/z-o-m-b-i-e/metro_2033/trash/m33_bidon_01.mdl'.
[21:51:53	]Kranky entered observer.
[21:57:11	]Kranky has spawned 'models/props/newcombineprop/combine_cube01.mdl'.
[21:57:21	]Kranky has spawned 'models/props_debris/concrete_debris256barricade001a.mdl'.
[21:57:26	]Kranky has spawned 'models/props_debris/concrete_debris256pile001a.mdl'.
[21:57:31	]Kranky has fired a toolgun with the name: nocollideworld
[21:57:42	]Kranky exited observer at their location.
[21:57:46	]Kranky entered observer.
[21:57:48	]Kranky exited observer at their location.
[21:57:52	]Kranky entered observer.
