[12:44:10	]Rabithunter has connected.
[20:57:52	][IC] [X]C24:i4.QUICK-62: <:: One cover right, one cover left. ::>
[20:57:53	][IC] C24:i5.ROLLER-34: <:: Go. ::>
[20:57:53	][IC] C24:i5.DEFENDER-49: <:: Move it! ::>
[20:57:56	][LOOC] C24:i5.DEFENDER-49: he's takin a shit
[20:57:57	][IC] [X]C24:i4.QUICK-62: <:: Don't block the elevator, rush. ::>
[20:58:04	]C24:RL.VICE-66 exited observer at their location.
[20:58:07	]C24:RL.VICE-66 entered observer.
[20:58:09	]C24:RL.VICE-66 exited observer at their location.
[20:58:09	]C24:RL.VICE-66 entered observer.
[20:58:10	]C24:i5.ROLLER-34 has gained a '30rnd MP Magazine' #2689035.
[20:58:10	]C24:i5.ROLLER-34 has lost a '30rnd MP Magazine' #2689031.
[20:58:10	]C24:RL.VICE-66 exited observer at their location.
[20:58:11	][IC] C24:i5.DEFENDER-49: <:: Eyes up. ::>
[20:58:11	]C24:i5.DEFENDER-49 used command '/ToggleRaise'.
[20:58:11	]C24:RL.VICE-66 entered observer.
[20:58:17	][IC] C24:i5.DEFENDER-49: <:: 30 5. ::>
[20:58:19	]C24:i5.ROLLER-07 used command '/Radio Clear up here.'.
[20:58:22	]C24:i5.ROLLER-07 used command '/SC tac-3'.
[20:58:23	][Y] C24:i5.ROLLER-34: <:: Come on. ::>
[20:58:25	]C24.i3.UNION-19 has critically hit npc_vj_hlr2_rebel in the stomach dealing 9 damage (CritChance was 0.58).
[20:58:25	]C24:i5.DEFENDER-49 used command '/CP wraygun is lagging quite a bit'.
[20:58:25	]C24.i3.UNION-19 has critically hit npc_vj_hlr2_rebel in the stomach dealing 9 damage (CritChance was 0.58).
[20:58:25	]C24.i3.UNION-19 has hit npc_vj_hlr2_rebel in the stomach dealing 7 damage (CritChance was 0.58).
[20:58:25	]C24.i3.UNION-19 has critically hit npc_vj_hlr2_rebel in the stomach dealing 9 damage (CritChance was 0.58).
[20:58:25	]C24.i3.UNION-19 has critically hit npc_vj_hlr2_rebel in the chest dealing 10 damage (CritChance was 0.43).
[20:58:25	]C24.i3.UNION-19 has hit npc_vj_hlr2_rebel in the left arm dealing 4 damage (CritChance was 0.43).
[20:58:25	]C24.i3.UNION-19 has critically hit npc_vj_hlr2_rebel in the left arm dealing 7 damage (CritChance was 0.43).
[20:58:25	]C24.i3.UNION-19 has hit npc_vj_hlr2_rebel in the left arm dealing 4 damage (CritChance was 0.43).
[20:58:25	]C24.i3.UNION-19 has taken 2 damage from Rebel.
[20:58:25	]C24.i3.UNION-19 has critically hit npc_vj_hlr2_rebel in the left arm dealing 7 damage (CritChance was 0.43).
[20:58:26	][X]C24:i4.QUICK-62 used command '/Radio PT-91 securing SJ-2'.
[20:58:28	]C24.i3.UNION-19 is fully healed.
[20:58:29	]C24:RL.VICE-66 has spawned a 'NPC [6570][npc_vj_hlr2_rebel]'.
[20:58:29	]C24:RL.VICE-66 has fired a toolgun with the name: vjstool_npcrelationship
[20:58:31	][IC] C24.i3.UNION-19: <:: I got two. ::>
[20:58:31	][IC] C24.i3.UNION-19: <:: Haha. ::>
[20:58:35	]C24:RL.VICE-66 has spawned a 'NPC [6599][npc_vj_hlr2_com_civilp]'.
[20:58:37	]C24:i5.ROLLER-07 used command '/Radio Clear at the SJ prison area.'.
[20:58:39	]C24:RL.VICE-66 exited observer at their location.
[20:58:39	]C24:RL.VICE-66 entered observer.
[20:58:40	][IC] [X]C24:i4.QUICK-62: <:: Hold it! ::>
[20:58:41	]C24:RL.VICE-66 exited observer at their location.
[20:58:43	]C24:RL.VICE-66 entered observer.
[20:58:44	]C24:i5.ROLLER-34 has gained a '30rnd MP Magazine' #2689031.
[20:58:44	]C24:i5.ROLLER-34 has lost a '30rnd MP Magazine' #2689030.
[20:58:45	][IC] [X]C24:i4.QUICK-62: <:: Check interrogation. ::>
[20:58:47	][IC] C24:i5.ROLLER-07: <:: Shots fired; hostile malignants here. ::>
[20:58:49	][IC] C24.i3.UNION-19: <:: Copy. ::>
[20:58:57	]C24:i5.ROLLER-07 has hit npc_vj_hlr2_refugee in the chest dealing 8 damage (CritChance was 0.43).
[20:58:57	]C24:i5.ROLLER-07 has critically hit npc_vj_hlr2_refugee in the chest dealing 10 damage (CritChance was 0.43).
[20:58:57	]C24:i5.ROLLER-07 has critically hit npc_vj_hlr2_refugee in the chest dealing 10 damage (CritChance was 0.43).
[20:58:57	]C24:i5.ROLLER-07 has critically hit npc_vj_hlr2_refugee in the chest dealing 10 damage (CritChance was 0.43).
[20:58:57	]C24:i5.ROLLER-07 has critically hit npc_vj_hlr2_refugee in the chest dealing 10 damage (CritChance was 0.43).
[20:59:04	]C24:i5.UNION-60 has gained a '30rnd MP Magazine' #2689105.
[20:59:04	]C24:i5.UNION-60 has lost a '30rnd MP Magazine' #2689103.
[20:59:05	][IC] C24:i5.DEFENDER-49: <:: Alright. ::>
[20:59:06	][IC] C24:i5.ROLLER-07: <:: Tag 10-91. ::>
[20:59:08	][IC] C24:i5.DEFENDER-49: <:: Firing line or somethin-. ::>
[20:59:14	][IC] C24:i5.DEFENDER-49: <:: Hit that button. ::>
[20:59:17	]C24:i5.ROLLER-34 has gained a '30rnd MP Magazine' #2689030.
[20:59:17	]C24:i5.ROLLER-34 has lost a '30rnd MP Magazine' #2689031.
[20:59:21	]C24:RL.VICE-66 has spawned a 'NPC [6599][npc_vj_hlr2_com_civilp]'.
[20:59:21	][IC] [X]C24:i4.QUICK-62: <:: Alright, that's as far as we go. ::>
[20:59:23	][IC] C24:i5.ROLLER-07: <:: What did you see? ::>
[20:59:36	][X]C24:i4.QUICK-62 has hit npc_vj_hlr2_rebel in the left arm dealing 4 damage (CritChance was 0.43).
[20:59:36	][X]C24:i4.QUICK-62 has hit npc_vj_hlr2_rebel in the left arm dealing 4 damage (CritChance was 0.43).
[20:59:36	][X]C24:i4.QUICK-62 has hit npc_vj_hlr2_rebel in the stomach dealing 7 damage (CritChance was 0.58).
[20:59:36	][X]C24:i4.QUICK-62 has critically hit npc_vj_hlr2_rebel in the left arm dealing 7 damage (CritChance was 0.43).
[20:59:36	][X]C24:i4.QUICK-62 has hit npc_vj_hlr2_rebel in the left arm dealing 4 damage (CritChance was 0.43).
[20:59:37	][X]C24:i4.QUICK-62 has critically hit npc_vj_hlr2_rebel in the stomach dealing 9 damage (CritChance was 0.58).
[20:59:37	][X]C24:i4.QUICK-62 has critically hit npc_vj_hlr2_rebel in the stomach dealing 9 damage (CritChance was 0.58).
[20:59:37	][X]C24:i4.QUICK-62 has hit npc_vj_hlr2_rebel in the stomach dealing 7 damage (CritChance was 0.58).
[20:59:37	][X]C24:i4.QUICK-62 has critically hit npc_vj_hlr2_rebel in the left arm dealing 7 damage (CritChance was 0.43).
[20:59:37	][X]C24:i4.QUICK-62 has critically hit npc_vj_hlr2_rebel in the stomach dealing 9 damage (CritChance was 0.58).
[20:59:37	][X]C24:i4.QUICK-62 has critically hit npc_vj_hlr2_rebel in the left arm dealing 7 damage (CritChance was 0.43).
[20:59:40	][IC] [X]C24:i4.QUICK-62: <:: One down. ::>
[20:59:40	]C24:i5.DEFENDER-49 used command '/Radio PT-90 uploading graphical uplink of location.'.
[20:59:48	]C24:i5.DEFENDER-49 used command '/WaypointAdd 10-20 60 RED'.
[20:59:49	][IC] C24.i3.UNION-19: <:: Ready? ::>
[20:59:50	][X]C24:i4.QUICK-62 has gained a '30rnd MP Magazine' #2689048.
[20:59:50	][X]C24:i4.QUICK-62 has lost a '30rnd MP Magazine' #2689047.
[20:59:51	][IC] C24:i5.ROLLER-34: <:: Ready. ::>
[20:59:53	][IC] C24:i5.ROLLER-07: <:: Affirmative. ::>
[20:59:53	][IC] [X]C24:i4.QUICK-62: <:: Inject! ::>
[20:59:53	]C24:i5.DEFENDER-49 has gained a '30rnd MP Magazine' #2689147.
[20:59:53	]C24:i5.DEFENDER-49 has lost a '30rnd MP Magazine' #2689156.
[20:59:55	]C24:i5.ROLLER-07 has taken 2 damage from Rebel.
[20:59:56	]C24:i5.ROLLER-07 has taken 40 damage from Rebel.
[20:59:56	]Rebel destroyed a 'Makeshift AK' #2688717.
[20:59:56	]Rebel destroyed a 'Makeshift AK' #2688723.
[20:59:56	]Rebel destroyed a 'Helsing Bolt Rifle' #2688733.
[20:59:56	][X]C24:i4.QUICK-62 has taken 8 damage from Rebel.
[20:59:56	][X]C24:i4.QUICK-62 is fully healed.
[20:59:56	]C24:i5.ROLLER-07 has taken 2 damage from Rebel.
[20:59:57	]C24:i5.ROLLER-07 has critically hit npc_vj_hlr2_rebel in the left arm dealing 7 damage (CritChance was 0.43).
[20:59:57	]C24:i5.ROLLER-07 has taken 8 damage from Rebel.
[20:59:57	][X]C24:i4.QUICK-62 has hit npc_vj_hlr2_rebel in the chest dealing 8 damage (CritChance was 0.43).
[20:59:57	][X]C24:i4.QUICK-62 has hit npc_vj_hlr2_rebel in the chest dealing 8 damage (CritChance was 0.43).
[20:59:57	][X]C24:i4.QUICK-62 has critically hit npc_vj_hlr2_rebel in the left arm dealing 7 damage (CritChance was 0.43).
[20:59:57	]C24:i5.ROLLER-07 has gained a '30rnd MP Magazine' #2689127.
[20:59:57	]C24:i5.ROLLER-07 has lost a '30rnd MP Magazine' #2689136.
[20:59:57	][X]C24:i4.QUICK-62 has hit npc_vj_hlr2_rebel in the chest dealing 8 damage (CritChance was 0.43).
[20:59:57	][X]C24:i4.QUICK-62 has hit npc_vj_hlr2_rebel in the chest dealing 8 damage (CritChance was 0.43).
[20:59:58	][IC] C24:i5.DEFENDER-49: <:: Moving in. ::>
[20:59:58	][X]C24:i4.QUICK-62 has critically hit npc_vj_hlr2_rebel in the left arm dealing 7 damage (CritChance was 0.43).
[20:59:58	][X]C24:i4.QUICK-62 has critically hit npc_vj_hlr2_rebel in the left arm dealing 7 damage (CritChance was 0.43).
[20:59:58	][X]C24:i4.QUICK-62 has hit npc_vj_hlr2_rebel in the chest dealing 8 damage (CritChance was 0.43).
[20:59:58	][X]C24:i4.QUICK-62 has hit npc_vj_hlr2_rebel in the chest dealing 8 damage (CritChance was 0.43).
[21:00:00	][IC] C24:i5.ROLLER-07: <:: Shit! ::>
[21:00:02	]C24:RL.VICE-66 has spawned a 'NPC [6234][npc_vj_hlr2_com_civilp]'.
[21:00:08	][IC] [X]C24:i4.QUICK-62: <:: 7 you good? ::>
[21:00:09	][IC] C24:i5.ROLLER-34: <:: Go. ::>
[21:00:12	][IC] C24:i5.ROLLER-07: <:: Fuck- bodypack is not working, they bypass it. ::>
[21:00:18	][IC] C24.i3.UNION-19: <:: That's grenades. ::>
[21:00:21	][IC] [X]C24:i4.QUICK-62: <:: Repair it. ::>
[21:00:22	]C24:i5.DEFENDER-49 used command '/Radio P'.
[21:00:24	][IC] C24:i5.ROLLER-34: <:: Grenade! ::>
[21:00:25	][IC] C24.i3.UNION-19: <:: Bodypack isn't gonna do shit versus grenades. ::>
[21:00:26	][IC] [X]C24:i4.QUICK-62: <:: Shit! ::>
[21:00:28	]C24:i5.ROLLER-34 has taken 8 damage from Rebel.
[21:00:28	]C24:i5.ROLLER-34 has critically hit npc_vj_hlr2_rebel in the chest dealing 10 damage (CritChance was 0.39).
[21:00:28	]C24:RL.VICE-66 used command '/Broadcast Reminder, they DO throw grenades.'.
[21:00:28	]C24:i5.ROLLER-34 has taken 2 damage from Rebel.
[21:00:29	]C24:i5.ROLLER-34 has critically hit npc_vj_hlr2_rebel in the chest dealing 10 damage (CritChance was 0.39).
[21:00:29	]C24:i5.ROLLER-34 has hit npc_vj_hlr2_rebel in the chest dealing 8 damage (CritChance was 0.39).
[21:00:29	][IC] C24:i5.ROLLER-07: <:: No, I mean the guns... ::>
[21:00:29	]C24:i5.ROLLER-34 has hit npc_vj_hlr2_rebel in the head dealing 10 damage (CritChance was 0.13).
[21:00:29	]C24:i5.ROLLER-34 has hit npc_vj_hlr2_rebel in the head dealing 10 damage (CritChance was 0.13).
[21:00:29	][IC] C24:i5.ROLLER-07: <:: Ugh. ::>
[21:00:32	]C24:i5.ROLLER-34 is fully healed.
[21:00:35	]C24:i5.DEFENDER-49 used command '/Radio Watch flanks.'.
[21:00:35	][IC] C24:i5.ROLLER-34: <:: Grenade! ::>
[21:00:36	][IC] [X]C24:i4.QUICK-62: <:: Cover that hallway. ::>
[21:00:37	][IC] C24.i3.UNION-19: <:: Are we clearing upper nexus? ::>
[21:00:40	][IC] [X]C24:i4.QUICK-62: <:: Yes. ::>
[21:00:46	][IC] C24.i3.UNION-19: <:: Now or later? ::>
[21:00:51	][IC] C24:i5.ROLLER-34: <:: COME ON. ::>
[21:00:52	][ME] C24:i5.ROLLER-07: takes out his bandage, wrapping it around the bullet wounds that had pierced through his bodypack.
[21:00:53	][IC] [X]C24:i4.QUICK-62: <:: Later, this floor first. ::>
[21:00:54	]C24:i5.DEFENDER-49 has hit npc_vj_hlr2_rebel in the right arm dealing 4 damage (CritChance was 0.40).
[21:00:54	]C24:i5.DEFENDER-49 has hit npc_vj_hlr2_rebel in the stomach dealing 7 damage (CritChance was 0.53).
[21:00:54	]C24:i5.ROLLER-07 ran 'use' on item 'Bandage Roll' (#2688034)
[21:00:54	]C24:i5.ROLLER-07 has performed the 'Use Bandage Roll' action, gaining 15 experience in medicine.
[21:00:54	]C24:i5.ROLLER-07 was bandaged by C24:i5.ROLLER-07 for 15 HP.
[21:00:54	]C24:i5.DEFENDER-49 has hit npc_vj_hlr2_rebel in the right arm dealing 4 damage (CritChance was 0.40).
[21:00:55	]C24:i5.DEFENDER-49 has hit npc_vj_hlr2_rebel in the head dealing 10 damage (CritChance was 0.13).
[21:00:55	]C24:i5.DEFENDER-49 has critically hit npc_vj_hlr2_rebel in the right arm dealing 7 damage (CritChance was 0.40).
[21:00:55	]C24:i5.DEFENDER-49 has hit npc_vj_hlr2_rebel in the left leg dealing 4 damage (CritChance was 0.40).
[21:00:55	]C24:i5.DEFENDER-49 has taken 8 damage from Rebel.
[21:00:56	]C24:i5.DEFENDER-49 has taken 8 damage from Rebel.
[21:00:56	]C24:i5.DEFENDER-49 has taken 8 damage from Rebel.
[21:00:56	][IC] C24.i3.UNION-19: <:: Copy that. ::>
[21:01:00	]C24:i5.DEFENDER-49 is fully healed.
[21:01:02	]C24:i5.ROLLER-34 has critically hit npc_vj_hlr2_refugee in the head dealing 12 damage (CritChance was 0.13).
[21:01:02	]C24:i5.ROLLER-34 has taken 6 damage from Refugee.
[21:01:02	]C24:i5.ROLLER-34 is fully healed.
[21:01:02	]C24:i5.ROLLER-34 has taken 5 damage from Rebel.
[21:01:03	]C24:i5.ROLLER-34 has gained a '30rnd MP Magazine' #2689031.
[21:01:03	]C24:i5.ROLLER-34 has lost a '30rnd MP Magazine' #2689030.
[21:01:03	][Y] C24:i5.DEFENDER-49: <:: 647 presence! ::>
[21:01:05	]C24:i5.DEFENDER-49 has critically hit npc_vj_hlr2_refugee in the stomach dealing 9 damage (CritChance was 0.53).
[21:01:05	]C24:i5.DEFENDER-49 has critically hit npc_vj_hlr2_refugee in the chest dealing 10 damage (CritChance was 0.40).
[21:01:05	]C24:i5.DEFENDER-49 has critically hit npc_vj_hlr2_refugee in the left arm dealing 7 damage (CritChance was 0.40).
[21:01:05	]C24:i5.DEFENDER-49 has critically hit npc_vj_hlr2_refugee in the head dealing 12 damage (CritChance was 0.13).
[21:01:06	]C24:i5.DEFENDER-49 has gained a '30rnd MP Magazine' #2689156.
[21:01:06	]C24:i5.DEFENDER-49 has lost a '30rnd MP Magazine' #2689155.
[21:01:06	]C24:i5.PATROL-35 has taken 1 damage from Rebel.
[21:01:06	][X]C24:i4.QUICK-62 has gained a '30rnd MP Magazine' #2689047.
[21:01:06	][X]C24:i4.QUICK-62 has lost a '30rnd MP Magazine' #2689046.
[21:01:07	]C24:i5.ROLLER-34 is fully healed.
[21:01:08	][IC] C24:i5.ROLLER-34: <:: Grenade! ::>
[21:01:09	]C24:i5.PATROL-35 has taken 25 damage from Refugee.
[21:01:09	]C24:i5.PATROL-35 has taken 1 damage from Rebel.
[21:01:09	]C24:i5.PATROL-35 has taken 1 damage from Rebel.
[21:01:09	]C24:i5.PATROL-35 has taken 2 damage from Rebel.
[21:01:10	]C24:i5.PATROL-35 has taken 1 damage from Rebel.
[21:01:10	]C24:i5.PATROL-35 has taken 1 damage from Rebel.
[21:01:10	]C24:i5.PATROL-35 has taken 1 damage from Rebel.
[21:01:10	]C24:i5.PATROL-35 has taken 1 damage from Rebel.
[21:01:10	]C24:i5.PATROL-35 is fully healed.
[21:01:10	]C24:i5.PATROL-35 has taken 1 damage from Civil Protection.
[21:01:10	][X]C24:i4.QUICK-62 has hit npc_vj_hlr2_citizen in the head dealing 10 damage (CritChance was 0.14).
[21:01:10	][X]C24:i4.QUICK-62 has hit npc_vj_hlr2_citizen in the head dealing 10 damage (CritChance was 0.14).
[21:01:11	]C24:i5.PATROL-35 has taken 8 damage from Rebel.
[21:01:11	]C24:i5.PATROL-35 has taken 1 damage from Civil Protection.
[21:01:11	]C24:i5.DEFENDER-49 has taken 1 damage from Rebel.
[21:01:11	]C24:i5.DEFENDER-49 has taken 1 damage from Rebel.
[21:01:12	]C24:i5.DEFENDER-49 has taken 5 damage from Rebel.
[21:01:13	][X]C24:i4.QUICK-62 has critically hit npc_vj_hlr2_citizen in the left arm dealing 7 damage (CritChance was 0.43).
[21:01:13	][X]C24:i4.QUICK-62 has hit npc_vj_hlr2_citizen in the left arm dealing 4 damage (CritChance was 0.43).
[21:01:13	][X]C24:i4.QUICK-62 has hit npc_vj_hlr2_citizen in the chest dealing 8 damage (CritChance was 0.43).
[21:01:13	][X]C24:i4.QUICK-62 has hit npc_vj_hlr2_citizen in the chest dealing 8 damage (CritChance was 0.43).
[21:01:14	][X]C24:i4.QUICK-62 has hit npc_vj_hlr2_citizen in the head dealing 10 damage (CritChance was 0.14).
[21:01:14	][X]C24:i4.QUICK-62 has hit npc_vj_hlr2_citizen in the head dealing 10 damage (CritChance was 0.14).
[21:01:14	]C24:i5.DEFENDER-49 has hit npc_vj_hlr2_rebel in the left leg dealing 4 damage (CritChance was 0.40).
[21:01:14	]C24:i5.DEFENDER-49 has critically hit npc_vj_hlr2_rebel in the right leg dealing 7 damage (CritChance was 0.40).
[21:01:14	]C24:i5.DEFENDER-49 has critically hit npc_vj_hlr2_rebel in the chest dealing 10 damage (CritChance was 0.40).
[21:01:15	]C24:i5.DEFENDER-49 has hit npc_vj_hlr2_rebel in the chest dealing 8 damage (CritChance was 0.40).
[21:01:15	]C24:i5.DEFENDER-49 has hit npc_vj_hlr2_rebel in the left arm dealing 4 damage (CritChance was 0.40).
[21:01:15	]C24:i5.DEFENDER-49 is fully healed.
[21:01:15	]C24:i5.PATROL-35 is fully healed.
[21:01:16	]C24:i5.DEFENDER-49 has gained a '30rnd MP Magazine' #2689155.
[21:01:16	]C24:i5.DEFENDER-49 has lost a '30rnd MP Magazine' #2689154.
[21:01:18	]C24:i5.PATROL-35 has critically hit npc_vj_hlr2_rebel in the stomach dealing 9 damage (CritChance was 0.49).
[21:01:18	]C24:i5.PATROL-35 has hit npc_vj_hlr2_rebel in the left arm dealing 4 damage (CritChance was 0.37).
[21:01:18	]C24:i5.PATROL-35 has hit npc_vj_hlr2_rebel in the chest dealing 8 damage (CritChance was 0.37).
[21:01:19	]C24:i5.UNION-60 has taken 5 damage from Rebel.
[21:01:20	]C24:i5.UNION-60 has taken 1 damage from Rebel.
[21:01:20	]C24:i5.PATROL-35 has gained a '30rnd MP Magazine' #2689027.
[21:01:20	]C24:i5.PATROL-35 has lost a '30rnd MP Magazine' #2689028.
[21:01:21	]C24:i5.UNION-60 has taken 1 damage from Civil Protection.
[21:01:21	]C24:i5.UNION-60 has taken 5 damage from Rebel.
[21:01:22	]C24:i5.UNION-60 is fully healed.
[21:01:23	]C24:i5.DEFENDER-49 used command '/Radio Move in; mind bodypacks!'.
[21:01:23	]C24:i5.UNION-60 has gained a '30rnd MP Magazine' #2689103.
[21:01:23	]C24:i5.UNION-60 has lost a '30rnd MP Magazine' #2689105.
[21:01:25	]C24:i5.ROLLER-34 has taken 5 damage from Rebel.
[21:01:25	]C24:i5.DEFENDER-49 has critically hit npc_vj_hlr2_rebel in the right leg dealing 7 damage (CritChance was 0.40).
[21:01:25	]C24:i5.DEFENDER-49 has taken 1 damage from Civil Protection.
[21:01:25	]C24:i5.DEFENDER-49 has critically hit npc_vj_hlr2_rebel in the right leg dealing 7 damage (CritChance was 0.40).
[21:01:25	]C24:i5.DEFENDER-49 has critically hit npc_vj_hlr2_rebel in the right arm dealing 7 damage (CritChance was 0.40).
[21:01:25	]C24:i5.DEFENDER-49 has critically hit npc_vj_hlr2_rebel in the chest dealing 10 damage (CritChance was 0.40).
[21:01:25	]C24:i5.DEFENDER-49 is fully healed.
[21:01:25	]C24:i5.DEFENDER-49 has hit npc_vj_hlr2_rebel in the stomach dealing 7 damage (CritChance was 0.53).
[21:01:25	]C24:i5.DEFENDER-49 has critically hit npc_vj_hlr2_rebel in the chest dealing 10 damage (CritChance was 0.40).
[21:01:26	]C24:i5.DEFENDER-49 has hit npc_vj_hlr2_rebel in the left arm dealing 4 damage (CritChance was 0.40).
[21:01:27	]C24:i5.ROLLER-34 is fully healed.
[21:01:28	]C24:i5.UNION-60 has hit npc_vj_hlr2_rebel in the right arm dealing 4 damage (CritChance was 0.43).
[21:01:29	]C24:i5.PATROL-35 has taken 2 damage from Rebel.
[21:01:29	]C24:i5.PATROL-35 has hit npc_vj_hlr2_refugee in the right leg dealing 4 damage (CritChance was 0.37).
[21:01:29	]C24:i5.PATROL-35 has hit npc_vj_hlr2_rebel in the right leg dealing 4 damage (CritChance was 0.37).
[21:01:29	]C24:i5.PATROL-35 has critically hit npc_vj_hlr2_refugee in the left arm dealing 7 damage (CritChance was 0.36).
[21:01:29	]C24:i5.PATROL-35 has hit npc_vj_hlr2_rebel in the chest dealing 8 damage (CritChance was 0.37).
[21:01:30	]C24:i5.DEFENDER-49 has taken 1 damage from Civil Protection.
[21:01:30	]C24:i5.DEFENDER-49 has taken 1 damage from Civil Protection.
[21:01:30	]C24:i5.DEFENDER-49 is fully healed.
[21:01:30	]C24:i5.DEFENDER-49 has taken 1 damage from Civil Protection.
[21:01:30	]C24:i5.PATROL-35 is fully healed.
[21:01:30	]C24:i5.DEFENDER-49 has taken 1 damage from Civil Protection.
[21:01:31	]C24:i5.DEFENDER-49 has critically hit npc_vj_hlr2_com_civilp in the left leg dealing 7 damage (CritChance was 0.40).
[21:01:32	]C24:i5.DEFENDER-49 has hit npc_vj_hlr2_com_civilp in the left arm dealing 4 damage (CritChance was 0.40).
[21:01:32	]C24:i5.DEFENDER-49 has taken 10 damage from Civil Protection.
[21:01:32	]C24:i5.DEFENDER-49 has hit npc_vj_hlr2_com_civilp in the head dealing 10 damage (CritChance was 0.13).
[21:01:34	]C24:i5.DEFENDER-49 has gained a '30rnd MP Magazine' #2689154.
[21:01:34	]C24:i5.DEFENDER-49 has lost a '30rnd MP Magazine' #2689153.
[21:01:35	]C24:i5.PATROL-35 has critically hit npc_vj_hlr2_refugee in the left leg dealing 7 damage (CritChance was 0.35).
[21:01:35	]C24:i5.PATROL-35 has hit npc_vj_hlr2_refugee in the head dealing 10 damage (CritChance was 0.11).
[21:01:35	]C24:i5.DEFENDER-49 is fully healed.
[21:01:35	]C24:i5.DEFENDER-49 has taken 1 damage from Civil Protection.
[21:01:36	]C24:i5.DEFENDER-49 used command '/Radio ROGUE'.
[21:01:36	]C24:i5.UNION-60 has taken 10 damage from Civil Protection.
[21:01:37	]C24:i5.PATROL-35 has taken 1 damage from Civil Protection.
[21:01:37	]C24:i5.UNION-60 is fully healed.
[21:01:37	]C24:i5.PATROL-35 has taken 1 damage from Civil Protection.
[21:01:37	]C24:i5.PATROL-35 has gained a '30rnd MP Magazine' #2689028.
[21:01:37	]C24:i5.PATROL-35 has lost a '30rnd MP Magazine' #2689026.
[21:01:37	]C24:i5.ROLLER-34 has hit npc_vj_hlr2_rebel in the head dealing 10 damage (CritChance was 0.11).
[21:01:38	]C24:i5.UNION-60 has taken 1 damage from Civil Protection.
[21:01:40	]C24:i5.ROLLER-34 has gained a '30rnd MP Magazine' #2689030.
[21:01:40	]C24:i5.ROLLER-34 has lost a '30rnd MP Magazine' #2689021.
[21:01:40	]C24:i5.DEFENDER-49 is fully healed.
[21:01:40	]C24:i5.PATROL-35 is fully healed.
[21:01:41	]C24:i5.DEFENDER-49 has hit npc_vj_hlr2_com_civilp in the chest dealing 8 damage (CritChance was 0.40).
[21:01:41	]C24:i5.DEFENDER-49 has hit npc_vj_hlr2_com_civilp in the head dealing 10 damage (CritChance was 0.13).
[21:01:41	][X]C24:i4.QUICK-62 has taken 8 damage from Rebel.
[21:01:41	][X]C24:i4.QUICK-62 is fully healed.
[21:01:42	][X]C24:i4.QUICK-62 has taken 8 damage from Rebel.
[21:01:42	][X]C24:i4.QUICK-62 has hit npc_vj_hlr2_rebel in the left arm dealing 4 damage (CritChance was 0.43).
[21:01:42	][X]C24:i4.QUICK-62 has hit npc_vj_hlr2_rebel in the left arm dealing 4 damage (CritChance was 0.43).
[21:01:42	][X]C24:i4.QUICK-62 has hit npc_vj_hlr2_rebel in the left arm dealing 4 damage (CritChance was 0.43).
[21:01:42	][X]C24:i4.QUICK-62 has hit npc_vj_hlr2_rebel in the left arm dealing 4 damage (CritChance was 0.43).
[21:01:42	]C24:i5.UNION-60 is fully healed.
[21:01:42	][X]C24:i4.QUICK-62 has hit npc_vj_hlr2_rebel in the chest dealing 8 damage (CritChance was 0.43).
[21:01:42	][X]C24:i4.QUICK-62 has critically hit npc_vj_hlr2_rebel in the chest dealing 10 damage (CritChance was 0.43).
[21:01:42	][X]C24:i4.QUICK-62 has taken 8 damage from Rebel.
[21:01:42	][X]C24:i4.QUICK-62 has critically hit npc_vj_hlr2_rebel in the chest dealing 10 damage (CritChance was 0.43).
[21:01:42	][X]C24:i4.QUICK-62 has taken 5 damage from Rebel.
[21:01:42	][X]C24:i4.QUICK-62 has hit npc_vj_hlr2_rebel in the chest dealing 8 damage (CritChance was 0.43).
[21:01:42	][X]C24:i4.QUICK-62 has hit npc_vj_hlr2_rebel in the head dealing 10 damage (CritChance was 0.14).
[21:01:42	][X]C24:i4.QUICK-62 has taken 1 damage from Rebel.
[21:01:43	][X]C24:i4.QUICK-62 has taken 1 damage from Rebel.
[21:01:43	][X]C24:i4.QUICK-62 has taken 1 damage from Rebel.
[21:01:43	][X]C24:i4.QUICK-62 has taken 5 damage from Rebel.
[21:01:43	][X]C24:i4.QUICK-62 has taken 5 damage from Rebel.
[21:01:44	][X]C24:i4.QUICK-62 has gained a '30rnd MP Magazine' #2689046.
[21:01:44	][X]C24:i4.QUICK-62 has lost a '30rnd MP Magazine' #2689045.
[21:01:44	]C24:i5.ROLLER-07 has taken 1 damage from Rebel.
[21:01:44	]C24:i5.ROLLER-07 has taken 1 damage from Rebel.
[21:01:44	]C24:i5.ROLLER-07 has critically hit npc_vj_hlr2_rebel in the left leg dealing 7 damage (CritChance was 0.43).
[21:01:45	]C24:i5.ROLLER-07 has taken 1 damage from Rebel.
[21:01:45	]C24.i3.UNION-19 has critically hit npc_vj_hlr2_rebel in the stomach dealing 9 damage (CritChance was 0.58).
[21:01:45	]C24.i3.UNION-19 has critically hit npc_vj_hlr2_rebel in the stomach dealing 9 damage (CritChance was 0.58).
[21:01:45	]C24.i3.UNION-19 has critically hit npc_vj_hlr2_rebel in the stomach dealing 9 damage (CritChance was 0.58).
[21:01:45	]C24.i3.UNION-19 has taken 1 damage from Rebel.
