[23:05:28	]Taliazure has connected.
[23:46:46	]C24:i3.UNION-41 has critically hit C24:i5.KING-53 in the chest dealing 15 damage (CritChance was 0.40).
[23:46:46	]C24:i5.KING-53 was knocked unconscious and is bleeding out.
[23:46:58	][IC] C24:i3.UNION-41: <:: 13. ::>
[23:47:00	][IC] C24:i3.UNION-41: <:: Shots. ::>
[23:47:04	][IC] C24:i3.UNION-41: <:: Jfc. ::>
[23:47:09	][IC] C24:i5.KING-53: <:: Eh. ::>
[23:47:11	][IC] C24:i5.KING-53: <:: That seems okay. ::>
[23:47:17	][IC] C24:i3.UNION-41: <:: I think it needs a buff. ::>
[23:47:25	][IC] C24:i3.UNION-41: <:: To at least put a cop down in 10 shots. ::>
[23:47:28	]C24:i3.UNION-41 ran 'EquipUn' on item 'HK USP .45' (#2691017)
[23:47:28	]C24:i3.UNION-41 has gained a '17rnd USP Magazine' #2691018.
[23:47:29	]C24:i3.UNION-41 ran 'Equip' on item 'HK USP .45' (#2691017)
[23:47:29	]C24:i3.UNION-41 used command '/ToggleRaise'.
[23:47:31	]C24:i3.UNION-41 has lost a '17rnd USP Magazine' #2691018.
[23:47:36	][IC] C24:i3.UNION-41: <:: It's a slow firing gun. ::>
[23:47:44	]C24:i3.UNION-41 ran 'EquipUn' on item 'HK USP .45' (#2691017)
[23:47:44	]C24:i3.UNION-41 has gained a '17rnd USP Magazine' #2691018.
[23:47:44	]C24:i3.UNION-41 ran 'Equip' on item 'HK USP .45' (#2691017)
[23:47:45	]C24:i3.UNION-41 ran 'EquipUn' on item 'HK USP .45' (#2691017)
[23:47:46	]C24:i3.UNION-41 ran 'combine' on item '17rnd USP Magazine' (#2691018)
[23:47:47	]C24:i3.UNION-41 ran 'Equip' on item 'HK USP .45' (#2691017)
[23:47:47	]C24:i3.UNION-41 used command '/ToggleRaise'.
[23:47:49	]C24:i3.UNION-41 has lost a '17rnd USP Magazine' #2691018.
[23:47:49	][IC] C24:i5.KING-53: <:: Fair. ::>
[23:47:56	]C24:i3.UNION-41 ran 'EquipUn' on item 'HK USP .45' (#2691017)
[23:47:56	]C24:i3.UNION-41 has gained a '17rnd USP Magazine' #2691018.
[23:48:27	][IC] C24:i3.UNION-41: <:: Let's move onto another gun. ::>
[23:48:31	][IC] C24:i5.KING-53: <:: K. ::>
[23:48:34	][IC] C24:i5.KING-53: <:: Heal me pls. ::>
[23:48:43	]C24:i5.KING-53 is fully healed.
[23:48:51	]C24:i3.UNION-41 has spawned a gen_mp7.
[23:48:52	]C24:i3.UNION-41 ran 'take' on item 'MP7A1' (#2691021)
[23:48:52	]C24:i3.UNION-41 has gained a 'MP7A1' #2691021.
[23:48:59	]C24:i3.UNION-41 has spawned a magazine_mp.
[23:49:03	]C24:i3.UNION-41 has spawned a bullets_smg1.
[23:49:05	]C24:i3.UNION-41 ran 'take' on item '30rnd MP Magazine' (#2691022)
[23:49:05	]C24:i3.UNION-41 has gained a '30rnd MP Magazine' #2691022.
[23:49:05	]C24:i3.UNION-41 ran 'take' on item 'Sub-machinegun Bullets' (#2691023)
[23:49:05	]C24:i3.UNION-41 has gained a 'Sub-machinegun Bullets' #2691023.
[23:49:07	]C24:i3.UNION-41 ran 'Equip' on item 'MP7A1' (#2691021)
[23:49:08	]C24:i3.UNION-41 ran 'combine' on item '30rnd MP Magazine' (#2691022)
[23:49:08	]C24:i3.UNION-41 has lost a '30rnd MP Magazine' #2691022.
[23:49:09	]C24:i3.UNION-41 used command '/ToggleRaise'.
[23:49:19	]C24:i3.UNION-41 has hit C24:i5.KING-53 in the chest dealing 8 damage (CritChance was 0.26).
[23:49:19	]C24:i5.KING-53 has taken 8 damage from C24:i3.UNION-41.
[23:49:19	]C24:i3.UNION-41 has critically hit C24:i5.KING-53 in the chest dealing 10 damage (CritChance was 0.26).
[23:49:19	]C24:i5.KING-53 has taken 10 damage from C24:i3.UNION-41.
[23:49:21	]C24:i3.UNION-41 has critically hit C24:i5.KING-53 in the chest dealing 10 damage (CritChance was 0.26).
[23:49:21	]C24:i5.KING-53 has taken 10 damage from C24:i3.UNION-41.
[23:49:21	]C24:i3.UNION-41 has critically hit C24:i5.KING-53 in the chest dealing 10 damage (CritChance was 0.26).
[23:49:21	]C24:i5.KING-53 has taken 10 damage from C24:i3.UNION-41.
[23:49:21	]C24:i3.UNION-41 has hit C24:i5.KING-53 in the chest dealing 8 damage (CritChance was 0.26).
[23:49:21	]C24:i5.KING-53 has taken 8 damage from C24:i3.UNION-41.
[23:49:21	]C24:i3.UNION-41 has hit C24:i5.KING-53 in the chest dealing 8 damage (CritChance was 0.26).
[23:49:21	]C24:i5.KING-53 has taken 8 damage from C24:i3.UNION-41.
[23:49:22	]C24:i3.UNION-41 has critically hit C24:i5.KING-53 in the chest dealing 10 damage (CritChance was 0.26).
[23:49:22	]C24:i5.KING-53 has taken 10 damage from C24:i3.UNION-41.
[23:49:22	]C24:i3.UNION-41 has hit C24:i5.KING-53 in the chest dealing 8 damage (CritChance was 0.26).
[23:49:22	]C24:i5.KING-53 has taken 8 damage from C24:i3.UNION-41.
[23:49:23	]C24:i3.UNION-41 has hit C24:i5.KING-53 in the chest dealing 8 damage (CritChance was 0.26).
[23:49:23	]C24:i5.KING-53 has taken 8 damage from C24:i3.UNION-41.
[23:49:23	]C24:i3.UNION-41 has hit C24:i5.KING-53 in the chest dealing 8 damage (CritChance was 0.26).
[23:49:23	]C24:i5.KING-53 has taken 8 damage from C24:i3.UNION-41.
[23:49:23	]C24:i3.UNION-41 has critically hit C24:i5.KING-53 in the chest dealing 10 damage (CritChance was 0.43).
[23:49:23	]C24:i5.KING-53 has taken 10 damage from C24:i3.UNION-41.
[23:49:24	]C24:i3.UNION-41 has critically hit C24:i5.KING-53 in the chest dealing 10 damage (CritChance was 0.43).
[23:49:24	]C24:i5.KING-53 has taken 10 damage from C24:i3.UNION-41.
[23:49:24	]C24:i3.UNION-41 has hit C24:i5.KING-53 in the chest dealing 8 damage (CritChance was 0.43).
[23:49:24	]C24:i5.KING-53 has taken 8 damage from C24:i3.UNION-41.
[23:49:24	]C24:i3.UNION-41 has hit C24:i5.KING-53 in the chest dealing 8 damage (CritChance was 0.43).
[23:49:24	]C24:i5.KING-53 has taken 8 damage from C24:i3.UNION-41.
[23:49:24	]C24:i3.UNION-41 has critically hit C24:i5.KING-53 in the chest dealing 10 damage (CritChance was 0.43).
[23:49:24	]C24:i5.KING-53 has taken 10 damage from C24:i3.UNION-41.
[23:49:25	]C24:i3.UNION-41 has hit C24:i5.KING-53 in the chest dealing 8 damage (CritChance was 0.43).
[23:49:25	]C24:i5.KING-53 has taken 8 damage from C24:i3.UNION-41.
[23:49:25	]C24:i3.UNION-41 has critically hit C24:i5.KING-53 in the chest dealing 10 damage (CritChance was 0.43).
[23:49:25	]C24:i5.KING-53 has taken 10 damage from C24:i3.UNION-41.
[23:49:26	]C24:i3.UNION-41 has hit C24:i5.KING-53 in the chest dealing 8 damage (CritChance was 0.43).
[23:49:26	]C24:i5.KING-53 has taken 8 damage from C24:i3.UNION-41.
[23:49:26	]C24:i3.UNION-41 has critically hit C24:i5.KING-53 in the chest dealing 10 damage (CritChance was 0.43).
[23:49:26	]C24:i5.KING-53 has taken 10 damage from C24:i3.UNION-41.
[23:49:27	]C24:i3.UNION-41 has critically hit C24:i5.KING-53 in the chest dealing 10 damage (CritChance was 0.43).
[23:49:27	]C24:i5.KING-53 has taken 10 damage from C24:i3.UNION-41.
[23:49:27	]C24:i3.UNION-41 has critically hit C24:i5.KING-53 in the chest dealing 10 damage (CritChance was 0.43).
[23:49:27	]C24:i5.KING-53 was knocked unconscious and is bleeding out.
[23:49:40	][IC] C24:i3.UNION-41: <:: It took more shots. ::>
[23:49:42	][IC] C24:i5.KING-53: <:: Gutsy said that the len_damage for the dev server wasnt set. ::>
[23:49:48	][IC] C24:i3.UNION-41: <:: Len damage? ::>
[23:49:52	][IC] C24:i5.KING-53: <:: So its the dev server thats fucked up. ::>
[23:49:55	][IC] C24:i5.KING-53: <:: One of the config options. ::>
[23:50:06	][IC] C24:i3.UNION-41: <:: Soooo our testing is just useless? ::>
[23:50:08	][IC] C24:i5.KING-53: <:: Yeah. ::>
[23:50:12	][IC] C24:i3.UNION-41: <:: Oh for fuck sake. ::>
[23:50:14	][IC] C24:i5.KING-53: <:: Gutsy said it skewed the testing. ::>
[23:50:15	][IC] C24:i5.KING-53: <:: LOL. ::>
[23:50:28	][IC] C24:i3.UNION-41: <:: Well i'm still gonna write the suggestion. ::>
[23:50:36	][IC] C24:i3.UNION-41: <:: And also. ::>
[23:50:40	][IC] C24:i3.UNION-41: <:: Im gonna fix the mp7. ::>
[23:50:41	][IC] C24:i3.UNION-41: <:: Here. ::>
[23:50:45	]C24:i3.UNION-41 has spawned a gen_mp7.
[23:50:46	]C24:i5.KING-53 ran 'take' on item 'MP7A1' (#2691024)
[23:50:46	]C24:i5.KING-53 has gained a 'MP7A1' #2691024.
[23:50:52	]C24:i5.KING-53 ran 'Equip' on item 'MP7A1' (#2691024)
[23:50:58	]C24:i3.UNION-41 has spawned a uc_optic_eotech553.
[23:50:59	]C24:i3.UNION-41 ran 'take' on item 'EOTech 553 (HOLO)' (#2691025)
[23:50:59	]C24:i3.UNION-41 has gained a 'EOTech 553 (HOLO)' #2691025.
[23:51:00	]C24:i3.UNION-41 has spawned a uc_optic_eotech553.
[23:51:05	]C24:i3.UNION-41 has spawned a scope_eft_xps3.
[23:51:08	]C24:i5.KING-53 ran 'take' on item 'EOTech 553 (HOLO)' (#2691026)
[23:51:08	]C24:i5.KING-53 has gained a 'EOTech 553 (HOLO)' #2691026.
[23:51:08	]Risvolto has connected.
[23:51:09	]C24:i3.UNION-41 has spawned a scope_eft_xps3.
[23:51:09	]C24:i5.KING-53 ran 'take' on item 'Eotech XPS3-0' (#2691027)
[23:51:09	]C24:i5.KING-53 has gained a 'Eotech XPS3-0' #2691027.
[23:51:10	]C24:i3.UNION-41 ran 'take' on item 'Eotech XPS3-0' (#2691028)
[23:51:10	]C24:i3.UNION-41 has gained a 'Eotech XPS3-0' #2691028.
[23:51:12	]C24:i3.UNION-41 has lost a 'Eotech XPS3-0' #2691028.
[23:51:22	]C24:i5.KING-53 has lost a 'Eotech XPS3-0' #2691027.
[23:51:27	]C24:i5.KING-53 used command '/ToggleRaise'.
[23:51:31	]C24:i3.UNION-41 has spawned a scope_eft_rmrlow.
[23:51:32	][IC] C24:i5.KING-53: <:: Looks nicer. ::>
[23:51:32	]C24:i3.UNION-41 ran 'take' on item 'Trijicon RMR' (#2691029)
[23:51:32	]C24:i3.UNION-41 has gained a 'Trijicon RMR' #2691029.
[23:51:33	]C24:i3.UNION-41 has spawned a scope_eft_rmrlow.
[23:51:35	]C24:i3.UNION-41 has gained a 'Eotech XPS3-0' #2691028.
[23:51:35	]C24:i3.UNION-41 has lost a 'Trijicon RMR' #2691029.
[23:51:36	]C24:i5.KING-53 ran 'drop' on item 'EOTech 553 (HOLO)' (#2691026)
[23:51:36	]C24:i5.KING-53 has lost a 'EOTech 553 (HOLO)' #2691026.
[23:51:39	][IC] C24:i3.UNION-41: <:: Wich do you prefer. ::>
[23:51:44	][IC] C24:i3.UNION-41: <:: More closer to vanilla mp7? ::>
[23:51:46	]C24:i5.KING-53 has gained a 'Eotech XPS3-0' #2691027.
[23:51:48	]C24:i5.KING-53 ran 'drop' on item 'Eotech XPS3-0' (#2691027)
[23:51:48	]C24:i5.KING-53 has lost a 'Eotech XPS3-0' #2691027.
[23:51:49	]C24:i5.KING-53 ran 'take' on item 'EOTech 553 (HOLO)' (#2691026)
[23:51:49	]C24:i5.KING-53 has gained a 'EOTech 553 (HOLO)' #2691026.
[23:51:49	]C24:i3.UNION-41 ran 'removeMag' on item 'MP7A1' (#2691021)
[23:51:49	]C24:i3.UNION-41 is removing a mag while reloading: Item ID: #(2691021) Ammo: 0
[23:51:49	]C24:i3.UNION-41 has gained a '30rnd MP Magazine' #2691022.
[23:51:54	]C24:i3.UNION-41 has spawned a bullets_smg1.
[23:51:54	]C24:i3.UNION-41 has spawned a bullets_smg1.
[23:51:57	]C24:i5.KING-53 ran 'drop' on item 'EOTech 553 (HOLO)' (#2691026)
[23:51:57	]C24:i5.KING-53 has lost a 'EOTech 553 (HOLO)' #2691026.
[23:51:57	]C24:i3.UNION-41 ran 'take' on item 'Sub-machinegun Bullets' (#2691031)
[23:51:57	]C24:i3.UNION-41 has gained a 'Sub-machinegun Bullets' #2691031.
[23:51:58	]C24:i3.UNION-41 ran 'take' on item 'Sub-machinegun Bullets' (#2691032)
[23:51:58	]C24:i3.UNION-41 has gained a 'Sub-machinegun Bullets' #2691032.
[23:51:59	]C24:i3.UNION-41 ran 'combine' on item '30rnd MP Magazine' (#2691022)
[23:51:59	]C24:i3.UNION-41 has lost a '30rnd MP Magazine' #2691022.
[23:52:00	]C24:i5.KING-53 ran 'take' on item 'Trijicon RMR' (#2691030)
[23:52:00	]C24:i5.KING-53 has gained a 'Trijicon RMR' #2691030.
[23:52:02	]C24:i5.KING-53 used command '/ToggleRaise'.
[23:52:07	]C24:i5.KING-53 has lost a 'Trijicon RMR' #2691030.
[23:52:08	]C24:i3.UNION-41 has gained a 'Trijicon RMR' #2691029.
[23:52:08	]C24:i3.UNION-41 has lost a 'Eotech XPS3-0' #2691028.
[23:52:08	]Risvolto loaded the character 'Elena Rose'
[23:52:08	]Elena Rose their 'sewers - hex connector stash' stash no longer exists, location reset.
[23:52:11	][IC] C24:i5.KING-53: <:: Holo. ::>
[23:52:13	]Elena Rose is fully healed.
[23:52:16	]C24:i5.KING-53 has gained a 'Trijicon RMR' #2691030.
[23:52:17	]C24:i5.KING-53 ran 'drop' on item 'Trijicon RMR' (#2691030)
[23:52:17	]C24:i5.KING-53 has lost a 'Trijicon RMR' #2691030.
[23:52:20	][IC] Elena Rose: Give usp.
[23:52:25	]C24:i3.UNION-41 has spawned a cmb_hkusp.
[23:52:28	]C24:i3.UNION-41 ran 'removeMag' on item 'MP7A1' (#2691021)
[23:52:28	]C24:i3.UNION-41 is removing a mag while reloading: Item ID: #(2691021) Ammo: 0
[23:52:28	]C24:i3.UNION-41 has gained a '30rnd MP Magazine' #2691022.
[23:52:28	]Elena Rose ran 'take' on item 'HK USP .45' (#2691033)
[23:52:28	]Elena Rose has gained a 'HK USP .45' #2691033.
[23:52:29	]C24:i3.UNION-41 ran 'combine' on item '30rnd MP Magazine' (#2691022)
[23:52:30	]C24:i3.UNION-41 has lost a '30rnd MP Magazine' #2691022.
[23:52:31	][IC] Elena Rose: Give bullet and mag.
[23:52:33	]Elena Rose ran 'Equip' on item 'HK USP .45' (#2691033)
[23:52:34	]Elena Rose used command '/ToggleRaise'.
[23:52:35	]C24:i3.UNION-41 has spawned a bullets_pistol.
[23:52:35	]C24:i3.UNION-41 has spawned a bullets_pistol.
[23:52:36	]C24:i3.UNION-41 has spawned a bullets_pistol.
[23:52:36	]C24:i3.UNION-41 has spawned a bullets_pistol.
[23:52:36	]C24:i3.UNION-41 has spawned a bullets_pistol.
[23:52:39	]Elena Rose ran 'take' on item '9mm Pistol Bullets' (#2691037)
[23:52:39	]Elena Rose has gained a '9mm Pistol Bullets' #2691037.
[23:52:39	]C24:i3.UNION-41 has spawned a magazine_usp.
[23:52:39	]C24:i3.UNION-41 has spawned a magazine_usp.
[23:52:39	]C24:i3.UNION-41 has spawned a magazine_usp.
[23:52:39	]C24:i3.UNION-41 has spawned a magazine_usp.
[23:52:39	]Elena Rose ran 'take' on item '9mm Pistol Bullets' (#2691035)
[23:52:39	]Elena Rose has gained a '9mm Pistol Bullets' #2691035.
[23:52:40	]Elena Rose ran 'take' on item '9mm Pistol Bullets' (#2691034)
[23:52:40	]Elena Rose has gained a '9mm Pistol Bullets' #2691034.
[23:52:41	]Elena Rose ran 'take' on item '9mm Pistol Bullets' (#2691038)
[23:52:41	]Elena Rose has gained a '9mm Pistol Bullets' #2691038.
[23:52:42	]Elena Rose ran 'take' on item '9mm Pistol Bullets' (#2691036)
[23:52:42	]Elena Rose has gained a '9mm Pistol Bullets' #2691036.
[23:52:43	]Elena Rose ran 'take' on item '17rnd USP Magazine' (#2691039)
[23:52:43	]Elena Rose has gained a '17rnd USP Magazine' #2691039.
[23:52:45	]Elena Rose ran 'combine' on item '17rnd USP Magazine' (#2691039)
[23:52:45	]Elena Rose has lost a '17rnd USP Magazine' #2691039.
[23:52:46	]C24:i5.KING-53 has transferred a 'Large Bag' #2654312 to a container with the name 'C24:i5.KING-53's equip inventory' #119759.
[23:52:47	]C24:i5.KING-53 has transferred a 'Small Bag' #2654311 to a container with the name 'C24:i5.KING-53's equip inventory' #119759.
[23:52:47	][IC] Elena Rose: Dej.
[23:52:50	]C24:i5.KING-53 ran 'use' on item 'Bandage Roll' (#2654353)
[23:52:50	]C24:i5.KING-53 has performed the 'Use Bandage Roll' action, gaining 15 experience in medicine.
[23:52:50	]C24:i5.KING-53 was bandaged by C24:i5.KING-53 for 16 HP.
[23:52:52	][IC] Elena Rose: Gonna shoot at you okay?
[23:52:52	][IC] C24:i5.KING-53: <:: Yeah. ::>
[23:52:55	][IC] C24:i3.UNION-41: <:: Ok so wich sight did you like? ::>
[23:52:55	][IC] C24:i5.KING-53: <:: What. ::>
[23:52:58	][IC] Elena Rose: Wanna test.
[23:53:03	][IC] C24:i5.KING-53: <:: The fuck. ::>
[23:53:05	]C24:i3.UNION-41 has fired a toolgun with the name: remover
[23:53:05	]C24:i3.UNION-41 has fired a toolgun with the name: remover
[23:53:05	]C24:i3.UNION-41 has fired a toolgun with the name: remover
[23:53:06	]C24:i3.UNION-41 has fired a toolgun with the name: remover
[23:53:06	]C24:i3.UNION-41 has fired a toolgun with the name: remover
[23:53:06	]C24:i3.UNION-41 has fired a toolgun with the name: remover
[23:53:07	]C24:i3.UNION-41 has fired a toolgun with the name: remover
[23:53:07	]C24:i3.UNION-41 has fired a toolgun with the name: remover
[23:53:08	][IC] C24:i5.KING-53: <:: Eotech holo is better. ::>
[23:53:08	]C24:i3.UNION-41 has fired a toolgun with the name: remover
[23:53:11	][IC] C24:i3.UNION-41: <:: Ok. ::>
[23:53:12	]C24:i3.UNION-41 used command '/ToggleRaise'.
[23:53:13	][IC] Elena Rose: !hp 100 him.
[23:53:14	][IC] C24:i3.UNION-41: <:: Now. ::>
[23:53:19	][IC] C24:i5.KING-53: <:: Eotech XPS. ::>
[23:53:22	]Elena Rose has hit C24:i5.KING-53 in the chest dealing 12 damage (CritChance was 0.24).
[23:53:22	]C24:i5.KING-53 has taken 12 damage from Elena Rose.
[23:53:22	]Elena Rose has critically hit C24:i5.KING-53 in the chest dealing 15 damage (CritChance was 0.24).
[23:53:22	]C24:i5.KING-53 has taken 15 damage from Elena Rose.
[23:53:23	]C24:i5.KING-53 is fully healed.
[23:53:29	][IC] Elena Rose: Yes the server is fucked.
[23:53:35	]C24:i3.UNION-41 has spawned a eft_aks74u_fold.
[23:53:35	][IC] C24:i5.KING-53: <:: Yeah like i said. ::>
[23:53:36	]C24:i3.UNION-41 ran 'take' on item 'Folded Stock' (#2691043)
[23:53:36	]C24:i3.UNION-41 has gained a 'Folded Stock' #2691043.
[23:53:36	][IC] Elena Rose: I'm dealing double damage too.
[23:53:38	]C24:i3.UNION-41 has spawned a ud_uzi_stock_folded.
[23:53:39	]C24:i3.UNION-41 ran 'take' on item 'Folded Stock' (#2691044)
[23:53:39	]C24:i3.UNION-41 has gained a 'Folded Stock' #2691044.
[23:53:41	]C24:i3.UNION-41 has spawned a ur_spas12_stock_in.
[23:53:42	]C24:i3.UNION-41 ran 'take' on item 'Folded Stock' (#2691045)
[23:53:42	]C24:i3.UNION-41 has gained a 'Folded Stock' #2691045.
[23:53:45	]C24:i3.UNION-41 has spawned a eft_mp7_folded.
[23:53:45	]C24:i3.UNION-41 ran 'take' on item 'Folded Stock' (#2691046)
[23:53:45	]C24:i3.UNION-41 has gained a 'Folded Stock' #2691046.
[23:53:46	][IC] C24:i5.KING-53: <:: Gutsy said they didnt set one of the config values for the dev server. ::>
[23:53:46	]C24:i3.UNION-41 has lost a 'Folded Stock' #2691046.
[23:53:52	]C24:i3.UNION-41 ran 'removeMag' on item 'MP7A1' (#2691021)
[23:53:52	]C24:i3.UNION-41 is removing a mag while reloading: Item ID: #(2691021) Ammo: 0
[23:53:52	]C24:i3.UNION-41 has gained a '30rnd MP Magazine' #2691022.
[23:53:59	][IC] Elena Rose: Yo one question.
[23:54:02	]C24:i3.UNION-41 used command '/ToggleRaise'.
[23:54:06	][IC] Elena Rose: What keybind do you guys use to toss shit to the floor from your inventory?
[23:54:11	]C24:i3.UNION-41 has fired a toolgun with the name: creator
[23:54:11	]C24:i3.UNION-41 has spawned a 'Weapon [5836][arccw_eft_mp7]'.
[23:54:14	]C24:i3.UNION-41 used command '/ToggleRaise'.
[23:54:17	]Elena Rose used command '/ToggleRaise'.
[23:54:18	][IC] C24:i5.KING-53: <:: Keybind? ::>
[23:54:20	]C24:i3.UNION-41 ran 'EquipUn' on item 'MP7A1' (#2691021)
[23:54:21	][IC] Elena Rose: Yeah what key.
[23:54:21	]C24:i3.UNION-41 ran 'Equip' on item 'MP7A1' (#2691021)
[23:54:22	]C24:i3.UNION-41 used command '/ToggleRaise'.
[23:54:27	][IC] C24:i5.KING-53: <:: The fuck. ::>
[23:54:28	]C24:i3.UNION-41 has spawned a bullets_smg1.
[23:54:29	]C24:i3.UNION-41 ran 'take' on item 'Sub-machinegun Bullets' (#2691047)
[23:54:29	]C24:i3.UNION-41 has gained a 'Sub-machinegun Bullets' #2691047.
[23:54:30	]C24:i3.UNION-41 ran 'combine' on item '30rnd MP Magazine' (#2691022)
[23:54:30	]C24:i3.UNION-41 has lost a '30rnd MP Magazine' #2691022.
[23:54:35	][IC] C24:i3.UNION-41: <:: Here. ::>
[23:54:35	][IC] C24:i5.KING-53: <:: Who binds a key to throw shit from your inv onto the floor. ::>
[23:54:37	]C24:i3.UNION-41 has spawned a eft_mp7_folded.
[23:54:40	][IC] Elena Rose: Talia?
[23:54:41	]C24:i5.KING-53 ran 'take' on item 'Folded Stock' (#2691048)
[23:54:41	]C24:i5.KING-53 has gained a 'Folded Stock' #2691048.
[23:54:44	]C24:i5.KING-53 used command '/ToggleRaise'.
[23:54:44	][IC] C24:i3.UNION-41: <:: Huh? ::>
[23:54:46	][IC] Elena Rose: What key.
[23:54:47	]C24:i5.KING-53 has lost a 'Folded Stock' #2691048.
[23:54:48	][IC] C24:i3.UNION-41: <:: Q. ::>
[23:54:51	][IC] Elena Rose: To toss shit from your inventory.
[23:54:54	]Elena Rose ran 'drop' on item '9mm Pistol Bullets' (#2691034)
[23:54:54	]Elena Rose has lost a '9mm Pistol Bullets' #2691034.
[23:54:56	][IC] Elena Rose: Ok.
[23:54:56	][IC] C24:i3.UNION-41: <:: Now. ::>
[23:55:01	][IC] C24:i3.UNION-41: <:: Looks good. ::>
[23:55:05	][IC] C24:i3.UNION-41: <:: Now next fix. ::>
[23:55:08	][IC] C24:i5.KING-53: <:: Jesse what the fuck are you talking about. ::>
[23:55:22	][IC] C24:i3.UNION-41: <:: Oh they fucking removed the grips. ::>
[23:55:27	][IC] C24:i3.UNION-41: <:: It coudl fix the anim. ::>
[23:55:42	]Elena Rose ran 'removeMag' on item 'HK USP .45' (#2691033)
[23:55:42	]Elena Rose is removing a mag while reloading: Item ID: #(2691033) Ammo: 0
[23:55:42	]Elena Rose has gained a '17rnd USP Magazine' #2691039.
[23:55:45	]Elena Rose ran 'combine' on item '17rnd USP Magazine' (#2691039)
[23:55:45	]Elena Rose has lost a '17rnd USP Magazine' #2691039.
[23:55:48	]C24:i3.UNION-41 ran 'EquipUn' on item 'MP7A1' (#2691021)
[23:55:48	]C24:i3.UNION-41 has gained a '30rnd MP Magazine' #2691022.
[23:56:02	]C24:i3.UNION-41 used command '/ToggleRaise'.
[23:56:12	]Elena Rose has critically hit C24:i5.KING-53 in the chest dealing 15 damage (CritChance was 0.24).
[23:56:12	]C24:i5.KING-53 has taken 15 damage from Elena Rose.
[23:56:12	]Elena Rose has hit C24:i5.KING-53 in the chest dealing 12 damage (CritChance was 0.24).
[23:56:12	]C24:i5.KING-53 has taken 12 damage from Elena Rose.
[23:56:12	]Elena Rose has hit C24:i5.KING-53 in the chest dealing 12 damage (CritChance was 0.24).
[23:56:12	]C24:i5.KING-53 has taken 12 damage from Elena Rose.
[23:56:13	]C24:i5.KING-53 is fully healed.
[23:56:41	]C24:i3.UNION-41 used command '/ToggleRaise'.
[23:56:47	][IC] C24:i3.UNION-41: <:: WE HAVE ADB? ::>
[23:56:50	][IC] C24:i5.KING-53: <:: Yeah. ::>
[23:56:51	][IC] C24:i3.UNION-41: <:: AND ITS NOT IG? ::>
[23:56:54	]Elena Rose has hit C24:i3.UNION-41 in the left arm dealing 6 damage (CritChance was 0.40).
[23:56:54	]C24:i3.UNION-41 has taken 6 damage from Elena Rose.
[23:56:55	]Elena Rose has hit C24:i5.KING-53 in the chest dealing 12 damage (CritChance was 0.24).
[23:56:55	]C24:i5.KING-53 has taken 12 damage from Elena Rose.
[23:56:55	]Elena Rose has critically hit C24:i5.KING-53 in the chest dealing 15 damage (CritChance was 0.40).
[23:56:55	]C24:i5.KING-53 has taken 15 damage from Elena Rose.
[23:56:55	]Elena Rose has hit C24:i5.KING-53 in the chest dealing 12 damage (CritChance was 0.40).
[23:56:55	]C24:i5.KING-53 has taken 12 damage from Elena Rose.
[23:56:55	]Elena Rose has hit C24:i5.KING-53 in the chest dealing 12 damage (CritChance was 0.40).
[23:56:55	]C24:i5.KING-53 has taken 12 damage from Elena Rose.
[23:56:55	]Elena Rose has hit C24:i5.KING-53 in the chest dealing 12 damage (CritChance was 0.40).
[23:56:55	]C24:i5.KING-53 has taken 12 damage from Elena Rose.
[23:56:59	][IC] Elena Rose: Wtf.
[23:57:08	][IC] C24:i3.UNION-41: <:: WHY ARE WE USING A DUPLET. ::>
[23:57:14	][IC] C24:i3.UNION-41: <:: WHEN WE HAVE A GOOD LOOKING DOUBLE BARREL?! ::>
[23:57:21	][IC] C24:i5.KING-53: <:: Haha. ::>
[23:57:53	]C24:i3.UNION-41 has spawned a uc_charm_urbancharm_decay.
[23:57:54	]C24:i3.UNION-41 ran 'take' on item 'Urban Charm - Decay' (#2691049)
[23:57:54	]C24:i3.UNION-41 has gained a 'Urban Charm - Decay' #2691049.
[23:58:17	][IC] C24:i3.UNION-41: <:: It shoots both barrels... ::>
[23:58:18	]C24:i3.UNION-41 has hit C24:i5.KING-53 in the chest dealing 0 damage (CritChance was 0.00).
[23:58:18	]C24:i3.UNION-41 has hit C24:i5.KING-53 in the chest dealing 14 damage (CritChance was 0.00).
[23:58:18	]C24:i5.KING-53 has taken 14 damage from C24:i3.UNION-41.
[23:58:18	]C24:i3.UNION-41 has hit C24:i5.KING-53 in the chest dealing 0 damage (CritChance was 0.00).
[23:58:18	]C24:i3.UNION-41 has hit C24:i5.KING-53 in the chest dealing 14 damage (CritChance was 0.00).
[23:58:18	]C24:i5.KING-53 has taken 14 damage from C24:i3.UNION-41.
[23:58:18	]C24:i3.UNION-41 has hit C24:i5.KING-53 in the chest dealing 0 damage (CritChance was 0.00).
[23:58:18	]C24:i3.UNION-41 has hit C24:i5.KING-53 in the chest dealing 14 damage (CritChance was 0.00).
[23:58:18	]C24:i5.KING-53 has taken 14 damage from C24:i3.UNION-41.
[23:58:18	]C24:i3.UNION-41 has hit C24:i5.KING-53 in the chest dealing 0 damage (CritChance was 0.00).
[23:58:18	]C24:i3.UNION-41 has hit C24:i5.KING-53 in the chest dealing 14 damage (CritChance was 0.00).
[23:58:18	]C24:i5.KING-53 was knocked unconscious and is bleeding out.
